id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;kategori_terdampak_bencana;keterangan;satuan;jumlah_kejadian; jumlah_kerugian 
45;15;JAMBI;1504;150401;23/01/2024;KORBAN;MENGUNGSI;JIWA;0; Rp- 
46;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;0; Rp- 
47;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;0; Rp- 
48;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;1; Rp- 
49;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;0; Rp- 
50;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;SARANA PENDIDIKAN;UNIT;0; Rp- 
51;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;SARANA PENDIDIKAN;UNIT;0; Rp- 
52;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;SARANA PENDIDIKAN;UNIT;0; Rp- 
53;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;PERKANTORAN;UNIT;0; Rp- 
54;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;BANGUNAN LAIN;UNIT;0; Rp- 
55;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;JEMBATAN;UNIT;0; Rp- 
56;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;JALAN;KM;0; Rp- 
57;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;SAWAH;HA;0; Rp- 
58;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;KEBUN;HEKTAR;0; Rp- 
59;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;KOLAM;HA;0; Rp- 
60;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;IRIGASI;HA;0; Rp- 
61;15;JAMBI;1504;150401;23/01/2024;KORBAN;MENINGGAL DUNIA;JIWA;0; Rp- 
62;15;JAMBI;1504;150401;23/01/2024;KORBAN;HILANG;JIWA;0; Rp- 
63;15;JAMBI;1504;150401;23/01/2024;KORBAN;LUKA;JIWA;0; Rp- 
64;15;JAMBI;1504;150401;23/01/2024;KORBAN;MENDERITA;JIWA;0; Rp- 
65;15;JAMBI;1504;150401;23/01/2024;KORBAN;MENGUNGSI;JIWA;0; Rp- 
66;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;0; Rp- 
67;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;1; Rp- 
68;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;0; Rp- 
69;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;0; Rp- 
70;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;SARANA PENDIDIKAN;UNIT;0; Rp- 
71;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;SARANA PENDIDIKAN;UNIT;0; Rp- 
72;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;SARANA PENDIDIKAN;UNIT;0; Rp- 
73;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;PERKANTORAN;UNIT;0; Rp- 
74;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;BANGUNAN LAIN;UNIT;0; Rp- 
75;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;JEMBATAN;UNIT;0; Rp- 
76;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;JALAN;KM;0; Rp- 
77;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;SAWAH;HA;0; Rp- 
78;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;KEBUN;HEKTAR;0; Rp- 
79;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;KOLAM;HA;0; Rp- 
80;15;JAMBI;1504;150401;23/01/2024;KERUSAKAN;IRIGASI;HA;0; Rp- 
81;15;JAMBI;1504;150406;23/01/2024;KORBAN;MENINGGAL DUNIA;JIWA;0; Rp- 
82;15;JAMBI;1504;150406;23/01/2024;KORBAN;HILANG;JIWA;0; Rp- 
83;15;JAMBI;1504;150406;23/01/2024;KORBAN;LUKA;JIWA;0; Rp- 
84;15;JAMBI;1504;150406;23/01/2024;KORBAN;MENDERITA;JIWA;0; Rp- 
85;15;JAMBI;1504;150406;23/01/2024;KORBAN;MENGUNGSI;JIWA;2; Rp- 
86;15;JAMBI;1504;150406;23/01/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;0; Rp- 
87;15;JAMBI;1504;150406;23/01/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;1; Rp- 
88;15;JAMBI;1504;150406;23/01/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;0; Rp- 
89;15;JAMBI;1504;150406;23/01/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;0; Rp- 
90;15;JAMBI;1504;150406;23/01/2024;KERUSAKAN;SARANA PENDIDIKAN;UNIT;0; Rp- 
91;15;JAMBI;1504;150406;23/01/2024;KERUSAKAN;SARANA PENDIDIKAN;UNIT;0; Rp- 
92;15;JAMBI;1504;150406;23/01/2024;KERUSAKAN;SARANA PENDIDIKAN;UNIT;0; Rp- 
93;15;JAMBI;1504;150406;23/01/2024;KERUSAKAN;PERKANTORAN;UNIT;0; Rp- 
94;15;JAMBI;1504;150406;23/01/2024;KERUSAKAN;BANGUNAN LAIN;UNIT;0; Rp- 
95;15;JAMBI;1504;150406;23/01/2024;KERUSAKAN;JEMBATAN;UNIT;0; Rp- 
96;15;JAMBI;1504;150406;23/01/2024;KERUSAKAN;JALAN;KM;0; Rp- 
97;15;JAMBI;1504;150406;23/01/2024;KERUSAKAN;SAWAH;HA;0; Rp- 
98;15;JAMBI;1504;150406;23/01/2024;KERUSAKAN;KEBUN;HEKTAR;0; Rp- 
99;15;JAMBI;1504;150406;23/01/2024;KERUSAKAN;KOLAM;HA;0; Rp- 
100;15;JAMBI;1504;150406;23/01/2024;KERUSAKAN;IRIGASI;HA;0; Rp- 
101;15;JAMBI;1501;150123;17/02/2024;KORBAN;MENINGGAL DUNIA;JIWA;0; Rp- 
102;15;JAMBI;1501;150123;17/02/2024;KORBAN;HILANG;JIWA;0; Rp- 
103;15;JAMBI;1501;150123;17/02/2024;KORBAN;LUKA;JIWA;0; Rp- 
104;15;JAMBI;1501;150123;17/02/2024;KORBAN;MENDERITA;JIWA;4; Rp- 
105;15;JAMBI;1501;150123;17/02/2024;KORBAN;MENGUNGSI;JIWA;0; Rp- 
106;15;JAMBI;1501;150123;17/02/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;0; Rp- 
107;15;JAMBI;1501;150123;17/02/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;1; Rp- 
108;15;JAMBI;1501;150123;17/02/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;0; Rp- 
109;15;JAMBI;1501;150123;17/02/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;0; Rp- 
110;15;JAMBI;1501;150123;17/02/2024;KERUSAKAN;SARANA PENDIDIKAN;UNIT;0; Rp- 
111;15;JAMBI;1501;150123;17/02/2024;KERUSAKAN;SARANA PENDIDIKAN;UNIT;0; Rp- 
112;15;JAMBI;1501;150123;17/02/2024;KERUSAKAN;SARANA PENDIDIKAN;UNIT;0; Rp- 
113;15;JAMBI;1501;150123;17/02/2024;KERUSAKAN;PERKANTORAN;UNIT;0; Rp- 
114;15;JAMBI;1501;150123;17/02/2024;KERUSAKAN;BANGUNAN LAIN;UNIT;0; Rp- 
115;15;JAMBI;1501;150123;17/02/2024;KERUSAKAN;JEMBATAN;UNIT;0; Rp- 
116;15;JAMBI;1501;150123;17/02/2024;KERUSAKAN;JALAN;KM;0; Rp- 
117;15;JAMBI;1501;150123;17/02/2024;KERUSAKAN;SAWAH;HA;0; Rp- 
118;15;JAMBI;1501;150123;17/02/2024;KERUSAKAN;KEBUN;HEKTAR;0; Rp- 
119;15;JAMBI;1501;150123;17/02/2024;KERUSAKAN;KOLAM;HA;0; Rp- 
120;15;JAMBI;1501;150123;17/02/2024;KERUSAKAN;IRIGASI;HA;0; Rp- 
121;15;JAMBI;1504;150406;30/03/2024;KORBAN;MENINGGAL DUNIA;JIWA;0; Rp- 
122;15;JAMBI;1504;150406;30/03/2024;KORBAN;HILANG;JIWA;0; Rp- 
123;15;JAMBI;1504;150406;30/03/2024;KORBAN;LUKA;JIWA;0; Rp- 
124;15;JAMBI;1504;150406;30/03/2024;KORBAN;MENDERITA;JIWA;0; Rp- 
125;15;JAMBI;1504;150406;30/03/2024;KORBAN;MENGUNGSI;JIWA;0; Rp- 
126;15;JAMBI;1504;150406;30/03/2024;KERUSAKAN;RUMAH RUSAK BERAT;UNIT;0; Rp- 
127;15;JAMBI;1504;150406;30/03/2024;KERUSAKAN;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
128;15;JAMBI;1504;150406;30/03/2024;KERUSAKAN;RUMAH RUSAK RINGAN;UNIT;1; Rp- 
129;15;JAMBI;1504;150406;30/03/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;0; Rp- 
130;15;JAMBI;1504;150406;30/03/2024;KERUSAKAN;SARANA PENDIDIKAN;UNIT;0; Rp- 
131;15;JAMBI;1504;150406;30/03/2024;KERUSAKAN;SARANA IBADAH;UNIT;1; Rp- 
132;15;JAMBI;1504;150406;30/03/2024;KERUSAKAN;SARANA KESEHATAN;UNIT;0; Rp- 
133;15;JAMBI;1504;150406;30/03/2024;KERUSAKAN;PERKANTORAN;UNIT;0; Rp- 
134;15;JAMBI;1504;150406;30/03/2024;KERUSAKAN;BANGUNAN LAIN;UNIT;0; Rp- 
135;15;JAMBI;1504;150406;30/03/2024;KERUSAKAN;JEMBATAN;UNIT;0; Rp- 
136;15;JAMBI;1504;150406;30/03/2024;KERUSAKAN;JALAN;KM;0; Rp- 
137;15;JAMBI;1504;150406;30/03/2024;KERUSAKAN;SAWAH;HA;0; Rp- 
138;15;JAMBI;1504;150406;30/03/2024;KERUSAKAN;KEBUN/HUTAN;HA;0; Rp- 
139;15;JAMBI;1504;150406;30/03/2024;KERUSAKAN;KOLAM;HA;0; Rp- 
140;15;JAMBI;1504;150406;30/03/2024;KERUSAKAN;IRIGASI;HA;0; Rp- 
141;15;JAMBI;1507;150701;10/04/2024;KORBAN;MENINGGAL DUNIA;JIWA;0; Rp- 
142;15;JAMBI;1507;150701;10/04/2024;KORBAN;HILANG;JIWA;0; Rp- 
143;15;JAMBI;1507;150701;10/04/2024;KORBAN;LUKA;JIWA;0; Rp- 
144;15;JAMBI;1507;150701;10/04/2024;KORBAN;MENDERITA;JIWA;4; Rp- 
145;15;JAMBI;1507;150701;10/04/2024;KORBAN;MENGUNGSI;JIWA;0; Rp- 
146;15;JAMBI;1507;150701;10/04/2024;KERUSAKAN;RUMAH RUSAK BERAT;UNIT;1; Rp- 
147;15;JAMBI;1507;150701;10/04/2024;KERUSAKAN;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
148;15;JAMBI;1507;150701;10/04/2024;KERUSAKAN;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
149;15;JAMBI;1507;150701;10/04/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;0; Rp- 
150;15;JAMBI;1507;150701;10/04/2024;KERUSAKAN;SARANA PENDIDIKAN;UNIT;0; Rp- 
151;15;JAMBI;1507;150701;10/04/2024;KERUSAKAN;SARANA IBADAH;UNIT;0; Rp- 
152;15;JAMBI;1507;150701;10/04/2024;KERUSAKAN;SARANA KESEHATAN;UNIT;0; Rp- 
153;15;JAMBI;1507;150701;10/04/2024;KERUSAKAN;PERKANTORAN;UNIT;0; Rp- 
154;15;JAMBI;1507;150701;10/04/2024;KERUSAKAN;BANGUNAN LAIN;UNIT;0; Rp- 
155;15;JAMBI;1507;150701;10/04/2024;KERUSAKAN;JEMBATAN;UNIT;0; Rp- 
156;15;JAMBI;1507;150701;10/04/2024;KERUSAKAN;JALAN;KM;0; Rp- 
157;15;JAMBI;1507;150701;10/04/2024;KERUSAKAN;SAWAH;HA;0; Rp- 
158;15;JAMBI;1507;150701;10/04/2024;KERUSAKAN;KEBUN/HUTAN;HA;0; Rp- 
159;15;JAMBI;1507;150701;10/04/2024;KERUSAKAN;KOLAM;HA;0; Rp- 
160;15;JAMBI;1507;150701;10/04/2024;KERUSAKAN;IRIGASI;HA;0; Rp- 
161;15;JAMBI;1504;150403;11/05/2024;KORBAN;MENINGGAL DUNIA;JIWA;0; Rp35.000.000 
162;15;JAMBI;1504;150403;11/05/2024;KORBAN;HILANG;JIWA;0; Rp35.000.000 
163;15;JAMBI;1504;150403;11/05/2024;KORBAN;LUKA;JIWA;0; Rp35.000.000 
164;15;JAMBI;1504;150403;11/05/2024;KORBAN;MENDERITA;JIWA;0; Rp35.000.000 
165;15;JAMBI;1504;150403;11/05/2024;KORBAN;MENGUNGSI;JIWA;0; Rp35.000.000 
166;15;JAMBI;1504;150403;11/05/2024;KERUSAKAN;RUMAH RUSAK BERAT;UNIT;0; Rp35.000.000 
167;15;JAMBI;1504;150403;11/05/2024;KERUSAKAN;RUMAH RUSAK SEDANG;UNIT;0; Rp35.000.000 
168;15;JAMBI;1504;150403;11/05/2024;KERUSAKAN;RUMAH RUSAK RINGAN;UNIT;0; Rp35.000.000 
169;15;JAMBI;1504;150403;11/05/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;0; Rp35.000.000 
170;15;JAMBI;1504;150403;11/05/2024;KERUSAKAN;SARANA PENDIDIKAN;UNIT;0; Rp35.000.000 
171;15;JAMBI;1504;150403;11/05/2024;KERUSAKAN;SARANA IBADAH;UNIT;0; Rp35.000.000 
172;15;JAMBI;1504;150403;11/05/2024;KERUSAKAN;SARANA KESEHATAN;UNIT;0; Rp35.000.000 
173;15;JAMBI;1504;150403;11/05/2024;KERUSAKAN;PERKANTORAN;UNIT;0; Rp35.000.000 
174;15;JAMBI;1504;150403;11/05/2024;KERUSAKAN;BANGUNAN LAIN;UNIT;0; Rp35.000.000 
175;15;JAMBI;1504;150403;11/05/2024;KERUSAKAN;JEMBATAN;UNIT;0; Rp35.000.000 
176;15;JAMBI;1504;150403;11/05/2024;KERUSAKAN;JALAN;KM;0; Rp35.000.000 
177;15;JAMBI;1504;150403;11/05/2024;KERUSAKAN;SAWAH;HA;0; Rp35.000.000 
178;15;JAMBI;1504;150403;11/05/2024;KERUSAKAN;KEBUN/HUTAN;HA;0; Rp35.000.000 
179;15;JAMBI;1504;150403;11/05/2024;KERUSAKAN;KOLAM;HA;0; Rp35.000.000 
180;15;JAMBI;1504;150403;11/05/2024;KERUSAKAN;IRIGASI;HA;0; Rp35.000.000 
181;15;JAMBI;1505;150508;09/06/2024;KORBAN;MENINGGAL DUNIA;JIWA;0; Rp - 
182;15;JAMBI;1505;150508;09/06/2024;KORBAN;HILANG;JIWA;0; Rp - 
183;15;JAMBI;1505;150508;09/06/2024;KORBAN;LUKA;JIWA;0; Rp - 
184;15;JAMBI;1505;150508;09/06/2024;KORBAN;MENDERITA;JIWA;0; Rp - 
185;15;JAMBI;1505;150508;09/06/2024;KORBAN;MENGUNGSI;JIWA;0; Rp - 
186;15;JAMBI;1505;150508;09/06/2024;KERUSAKAN;RUMAH RUSAK BERAT;UNIT;1; Rp - 
187;15;JAMBI;1505;150508;09/06/2024;KERUSAKAN;RUMAH RUSAK SEDANG;UNIT;0; Rp - 
188;15;JAMBI;1505;150508;09/06/2024;KERUSAKAN;RUMAH RUSAK RINGAN;UNIT;0; Rp - 
189;15;JAMBI;1505;150508;09/06/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;0; Rp - 
190;15;JAMBI;1505;150508;09/06/2024;KERUSAKAN;SARANA PENDIDIKAN;UNIT;0; Rp - 
191;15;JAMBI;1505;150508;09/06/2024;KERUSAKAN;SARANA IBADAH;UNIT;0; Rp - 
192;15;JAMBI;1505;150508;09/06/2024;KERUSAKAN;SARANA KESEHATAN;UNIT;0; Rp - 
193;15;JAMBI;1505;150508;09/06/2024;KERUSAKAN;PERKANTORAN;UNIT;0; Rp - 
194;15;JAMBI;1505;150508;09/06/2024;KERUSAKAN;BANGUNAN LAIN;UNIT;0; Rp - 
195;15;JAMBI;1505;150508;09/06/2024;KERUSAKAN;JEMBATAN;UNIT;0; Rp - 
196;15;JAMBI;1505;150508;09/06/2024;KERUSAKAN;JALAN;KM;0; Rp - 
197;15;JAMBI;1505;150508;09/06/2024;KERUSAKAN;SAWAH;HA;0; Rp - 
198;15;JAMBI;1505;150508;09/06/2024;KERUSAKAN;KEBUN/HUTAN;HA;0; Rp - 
199;15;JAMBI;1505;150508;09/06/2024;KERUSAKAN;KOLAM;HA;0; Rp - 
200;15;JAMBI;1505;150508;09/06/2024;KERUSAKAN;IRIGASI;HA;0; Rp - 
201;15;JAMBI;1505;150506;09/06/2024;KORBAN;MENINGGAL DUNIA;JIWA;0; Rp - 
202;15;JAMBI;1505;150506;09/06/2024;KORBAN;HILANG;JIWA;0; Rp - 
203;15;JAMBI;1505;150506;09/06/2024;KORBAN;LUKA;JIWA;0; Rp - 
204;15;JAMBI;1505;150506;09/06/2024;KORBAN;MENDERITA;JIWA;0; Rp - 
205;15;JAMBI;1505;150506;09/06/2024;KORBAN;MENGUNGSI;JIWA;0; Rp - 
206;15;JAMBI;1505;150506;09/06/2024;KERUSAKAN;RUMAH RUSAK BERAT;UNIT;1; Rp - 
207;15;JAMBI;1505;150506;09/06/2024;KERUSAKAN;RUMAH RUSAK SEDANG;UNIT;0; Rp - 
208;15;JAMBI;1505;150506;09/06/2024;KERUSAKAN;RUMAH RUSAK RINGAN;UNIT;0; Rp - 
209;15;JAMBI;1505;150506;09/06/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;0; Rp - 
210;15;JAMBI;1505;150506;09/06/2024;KERUSAKAN;SARANA PENDIDIKAN;UNIT;0; Rp - 
211;15;JAMBI;1505;150506;09/06/2024;KERUSAKAN;SARANA IBADAH;UNIT;0; Rp - 
212;15;JAMBI;1505;150506;09/06/2024;KERUSAKAN;SARANA KESEHATAN;UNIT;0; Rp - 
213;15;JAMBI;1505;150506;09/06/2024;KERUSAKAN;PERKANTORAN;UNIT;0; Rp - 
214;15;JAMBI;1505;150506;09/06/2024;KERUSAKAN;BANGUNAN LAIN;UNIT;0; Rp - 
215;15;JAMBI;1505;150506;09/06/2024;KERUSAKAN;JEMBATAN;UNIT;0; Rp - 
216;15;JAMBI;1505;150506;09/06/2024;KERUSAKAN;JALAN;KM;0; Rp - 
217;15;JAMBI;1505;150506;09/06/2024;KERUSAKAN;SAWAH;HA;0; Rp - 
218;15;JAMBI;1505;150506;09/06/2024;KERUSAKAN;KEBUN/HUTAN;HA;0; Rp - 
219;15;JAMBI;1505;150506;09/06/2024;KERUSAKAN;KOLAM;HA;0; Rp - 
220;15;JAMBI;1505;150506;09/06/2024;KERUSAKAN;IRIGASI;HA;0; Rp - 
221;15;JAMBI;1507;150706;11/06/2024;KORBAN;MENINGGAL DUNIA;JIWA;0; Rp - 
222;15;JAMBI;1507;150706;11/06/2024;KORBAN;HILANG;JIWA;0; Rp - 
223;15;JAMBI;1507;150706;11/06/2024;KORBAN;LUKA;JIWA;0; Rp - 
224;15;JAMBI;1507;150706;11/06/2024;KORBAN;MENDERITA;JIWA;1; Rp - 
225;15;JAMBI;1507;150706;11/06/2024;KORBAN;MENGUNGSI;JIWA;0; Rp - 
226;15;JAMBI;1507;150706;11/06/2024;KERUSAKAN;RUMAH RUSAK BERAT;UNIT;0; Rp - 
227;15;JAMBI;1507;150706;11/06/2024;KERUSAKAN;RUMAH RUSAK SEDANG;UNIT;0; Rp - 
228;15;JAMBI;1507;150706;11/06/2024;KERUSAKAN;RUMAH RUSAK RINGAN;UNIT;0; Rp - 
229;15;JAMBI;1507;150706;11/06/2024;KERUSAKAN;RUMAH TERENDAM;UNIT;0; Rp - 
230;15;JAMBI;1507;150706;11/06/2024;KERUSAKAN;SARANA PENDIDIKAN;UNIT;0; Rp - 
231;15;JAMBI;1507;150706;11/06/2024;KERUSAKAN;SARANA IBADAH;UNIT;0; Rp - 
232;15;JAMBI;1507;150706;11/06/2024;KERUSAKAN;SARANA KESEHATAN;UNIT;0; Rp - 
233;15;JAMBI;1507;150706;11/06/2024;KERUSAKAN;PERKANTORAN;UNIT;0; Rp - 
234;15;JAMBI;1507;150706;11/06/2024;KERUSAKAN;BANGUNAN LAIN;UNIT;0; Rp - 
235;15;JAMBI;1507;150706;11/06/2024;KERUSAKAN;JEMBATAN;UNIT;0; Rp - 
236;15;JAMBI;1507;150706;11/06/2024;KERUSAKAN;JALAN;KM;0; Rp - 
237;15;JAMBI;1507;150706;11/06/2024;KERUSAKAN;SAWAH;HA;0; Rp - 
238;15;JAMBI;1507;150706;11/06/2024;KERUSAKAN;KEBUN/HUTAN;HA;0; Rp - 
239;15;JAMBI;1507;150706;11/06/2024;KERUSAKAN;KOLAM;HA;0; Rp - 
240;15;JAMBI;1507;150706;11/06/2024;KERUSAKAN;IRIGASI;HA;0; Rp - 
