id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;data_pokok;satuan;tahun_ajaran;status;bidang_pendidikan;jumlah
7762;15;JAMBI;1508;150801;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SKB;0
7763;15;JAMBI;1508;150801;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SD;13
7764;15;JAMBI;1508;150801;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMP;2
7765;15;JAMBI;1508;150801;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMA;2
7766;15;JAMBI;1508;150801;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMK;0
7767;15;JAMBI;1508;150801;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SLB;0
7768;15;JAMBI;1506;150606;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TK;0
7769;15;JAMBI;1506;150606;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;KB;0
7770;15;JAMBI;1506;150606;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TPA;0
7771;15;JAMBI;1506;150606;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SPS;0
7772;15;JAMBI;1506;150606;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;PKBM;0
7773;15;JAMBI;1506;150606;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SKB;0
7774;15;JAMBI;1506;150606;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SD;15
7775;15;JAMBI;1506;150606;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMP;7
7776;15;JAMBI;1506;150606;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMA;2
7777;15;JAMBI;1506;150606;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMK;1
7778;15;JAMBI;1506;150606;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SLB;0
7779;15;JAMBI;1509;150902;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TK;1
7780;15;JAMBI;1509;150902;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;KB;0
7781;15;JAMBI;1509;150902;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TPA;0
7782;15;JAMBI;1509;150902;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SPS;0
7783;15;JAMBI;1509;150902;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;PKBM;0
7784;15;JAMBI;1509;150902;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SKB;0
7785;15;JAMBI;1509;150902;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SD;23
7786;15;JAMBI;1509;150902;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMP;7
7787;15;JAMBI;1509;150902;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMA;1
7788;15;JAMBI;1509;150902;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMK;1
7789;15;JAMBI;1509;150902;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SLB;0
7790;15;JAMBI;1509;150901;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TK;1
7791;15;JAMBI;1509;150901;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;KB;0
7792;15;JAMBI;1509;150901;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TPA;0
7793;15;JAMBI;1509;150901;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SPS;0
7794;15;JAMBI;1509;150901;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;PKBM;0
7795;15;JAMBI;1509;150901;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SKB;1
7796;15;JAMBI;1509;150901;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SD;26
7797;15;JAMBI;1509;150901;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMP;6
7798;15;JAMBI;1509;150901;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMA;2
7799;15;JAMBI;1509;150901;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMK;1
7800;15;JAMBI;1509;150901;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SLB;0
7801;15;JAMBI;1509;150903;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TK;1
7802;15;JAMBI;1509;150903;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;KB;0
7803;15;JAMBI;1509;150903;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TPA;0
7804;15;JAMBI;1509;150903;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SPS;0
7805;15;JAMBI;1509;150903;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;PKBM;0
7806;15;JAMBI;1509;150903;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SKB;0
7807;15;JAMBI;1509;150903;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SD;28
7808;15;JAMBI;1509;150903;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMP;7
7809;15;JAMBI;1509;150903;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMA;3
7810;15;JAMBI;1509;150903;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMK;1
7811;15;JAMBI;1509;150903;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SLB;0
7812;15;JAMBI;1571;157101;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TK;0
7813;15;JAMBI;1571;157101;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;KB;0
7814;15;JAMBI;1571;157101;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TPA;0
7815;15;JAMBI;1571;157101;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SPS;0
7816;15;JAMBI;1571;157101;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;PKBM;0
7817;15;JAMBI;1571;157101;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SKB;0
7818;15;JAMBI;1571;157101;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SD;19
7819;15;JAMBI;1571;157101;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMP;3
7820;15;JAMBI;1571;157101;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMA;2
7821;15;JAMBI;1571;157101;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMK;1
7822;15;JAMBI;1571;157101;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SLB;1
7823;15;JAMBI;1509;150909;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TK;1
7824;15;JAMBI;1509;150909;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;KB;0
7825;15;JAMBI;1509;150909;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TPA;0
7826;15;JAMBI;1509;150909;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SPS;0
7827;15;JAMBI;1509;150909;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;PKBM;0
7828;15;JAMBI;1509;150909;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SKB;0
7829;15;JAMBI;1509;150909;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SD;19
7830;15;JAMBI;1509;150909;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMP;4
7831;15;JAMBI;1509;150909;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMA;1
7832;15;JAMBI;1509;150909;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMK;1
7833;15;JAMBI;1509;150909;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SLB;0
7834;15;JAMBI;1502;150224;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TK;0
7835;15;JAMBI;1502;150224;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;KB;0
7836;15;JAMBI;1502;150224;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TPA;0
7837;15;JAMBI;1502;150224;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SPS;0
7838;15;JAMBI;1502;150224;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;PKBM;0
7839;15;JAMBI;1502;150224;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SKB;0
7840;15;JAMBI;1502;150224;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SD;7
7841;15;JAMBI;1502;150224;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMP;3
7842;15;JAMBI;1502;150224;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMA;1
7843;15;JAMBI;1502;150224;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMK;0
7844;15;JAMBI;1502;150224;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SLB;0
7845;15;JAMBI;1506;150602;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TK;3
7846;15;JAMBI;1506;150602;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;KB;0
7847;15;JAMBI;1506;150602;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TPA;0
7848;15;JAMBI;1506;150602;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SPS;0
