kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_ruas_jalan;kondisi;panjang_jalan;satuan;tahun
15;JAMBI;1571;JLN. JEND. BASUKI RAHMAT - JLN. H. AGUS SALIM - JLN. H. ADAM MALIK;RUSAK BERAT;0;KILOMETER;2023
15;JAMBI;1571;JLN.ABDUL RAHMAN SALEH;RUSAK BERAT;0;KILOMETER;2023
15;JAMBI;1571;JLN. KAPTEN PATTIMURA - JLN. KAPTEN BAKARUDDIN;RUSAK BERAT;0;KILOMETER;2023
15;JAMBI;1571;JLN. KOL. ABUNJANI - JLN. SUMANTRI BROJONEGORO;RUSAK BERAT;0;KILOMETER;2023
15;JAMBI;1571;JLN. SUKARNO HATTA;RUSAK BERAT;0;KILOMETER;2023
15;JAMBI;1571;JLN. BANDARA SULTAN THAHA SYAIFUDDIN - LINGKAR TIMUR;RUSAK BERAT;0;KILOMETER;2023
15;JAMBI;1571;JLN.HJ. NURIJAH/JALAN JEPANG - JALAN LINGKAR UTARA KOTA JAMBI;RUSAK BERAT;4,412;KILOMETER;2023
15;JAMBI;1506;SEI. SAREN TELUK NILAU PARIT 10/ SENYERANG;BAIK;29,4;KILOMETER;2024
15;JAMBI;1506;PARIT 10 / SENYERANG MEKAR JATI BTS. RIAU;BAIK;0;KILOMETER;2024
15;JAMBI;1507;SUAK KANDIS DESA SIMPANG/BERBAK;BAIK;0;KILOMETER;2024
15;JAMBI;1507;DESA SIMPANG/BERBAK SIMP. JEMBATAN MUARA SABAK;BAIK;15,97;KILOMETER;2024
15;JAMBI;1507;SP. LAGAN SP. PELABI/ ZONA V;BAIK;10,6;KILOMETER;2024
15;JAMBI;1505;SIMPANG TALANG PUDAK SUAK KANDIS;BAIK;60,87;KILOMETER;2024
15;JAMBI;1505;SUNGAI DUREN SUNGAI BULUH;BAIK;29,85;KILOMETER;2024
15;JAMBI;1505;SIMP. AHOK (KOTA JAMBI) SIMP. PASAR BUPER BUMI PERKEMAHAN PRAMUKA;BAIK;17,858;KILOMETER;2024
15;JAMBI;1505;SIMP. SUKA MAKMUR/SUNGAI BAHAR DESA NYOGAN SIMP. SUKA DAMAI ;BAIK;18,2;KILOMETER;2024
15;JAMBI;1509;MUARA TEBO SIMP. LOGPON;BAIK;33,26;KILOMETER;2024
15;JAMBI;1509;SIMP. LOGPON TANJUNG/BTS. SUMBAR;BAIK;33,7;KILOMETER;2024
15;JAMBI;1509;SIMP. SAWMIL SIMP. LOGPON ;BAIK;24,076;KILOMETER;2024
15;JAMBI;1509;SIMP. BETUNG BEDARAH SIMP. PINTAS BTS. KAB. TEBO/ BTS. KAB. BUNGO;BAIK;7,4;KILOMETER;2024
15;JAMBI;1508;MA. BUNGO PENINJAUAN JUNCTION;BAIK;26;KILOMETER;2024
15;JAMBI;1508;PENINJAUAN LBK MENGKUANG TKA ( BTS. SUMBAR );BAIK;16;KILOMETER;2024
15;JAMBI;1508;JALAN LINGKAR MUARA BUNGO (SEI. MENGKUANG SIMP. SEI. BULUH SIMP. TANJUNG MENANTI SIMP. TERMINAL/PTP SEI. BINJAI);BAIK;14,2;KILOMETER;2024
15;JAMBI;1508;BTS. KAB. TEBO/BTS. KAB. BUNGO KUAMANG KUNING SIMP. KUAMANG (MERANGIN);BAIK;18,17;KILOMETER;2024
15;JAMBI;1504;TEMPINO BTS. KOTA MUARA BULIAN;BAIK;25,926;KILOMETER;2024
15;JAMBI;1504;JL. SUDIRMAN (MA.BULIAN);BAIK;3,89;KILOMETER;2024
15;JAMBI;1504; SIMP. PENEROKAN SIMP. SUKA MAKMUR/SUNGAI BAHAR;BAIK;21,4;KILOMETER;2024
15;JAMBI;1501; SANGGARAN AGUNG JUJUN;BAIK;6;KILOMETER;2024
15;JAMBI;1501;JUJUN LEMPUR;BAIK;12,8;KILOMETER;2024
15;JAMBI;1501;JUJUN BTS. KAB. KERINCI/BTS. KOTA SUNGAI PENUH;BAIK;13,945;KILOMETER;2024
15;JAMBI;1501;KELOK SAGO SANGGARAN AGUNG;BAIK;0;KILOMETER;2024
15;JAMBI;1501;JALAN SEKUNGKUNG BTS. KAB. KERINCI/ BTS. SUNGAI PENUH  BATU KURIK;BAIK;6,6;KILOMETER;2024
15;JAMBI;1572;JALAN DEPATI PARBO (SUNGAI PENUH);BAIK;4,85;KILOMETER;2024
15;JAMBI;1572;SIMP. DEBAI DUSUN BARU BATAS KOTA SUNGAI PENUH SIMP. 4. SEBUKAR;BAIK;4,3;KILOMETER;2024
15;JAMBI;1502;SIMP. MARGOYOSO SUMBER AGUNG AIR HITAM/SIMP. MENTAWAK;BAIK;17,2;KILOMETER;2024
15;JAMBI;1502;SIMP. PULAU. RENGAS  MUARA SIAU;BAIK;18,793;KILOMETER;2024
15;JAMBI;1502;MUARA SIAU DUSUN TUO ;BAIK;20,582;KILOMETER;2024
15;JAMBI;1502;DUSUN TUO JANGKAT ;BAIK;55,85;KILOMETER;2024
15;JAMBI;1502;SIMPANG MASURAI KOTO TAPUS;BAIK;1,8;KILOMETER;2024
15;JAMBI;1503;SIMP. PELAWAN SEI. SALAK ;BAIK;59,5;KILOMETER;2024
15;JAMBI;1503;SEI. SALAK PEKAN GEDANG/ BATANG ASAI.;BAIK;12,6;KILOMETER;2024
15;JAMBI;1503;PEKAN GEDANG/BATANG ASAI MA. TALANG JANGKAT                      ;BAIK;4,25;KILOMETER;2024
15;JAMBI;1503;SIMP. PAUH AIR HITAM/SIMP. MENTAWAK;BAIK;11,2;KILOMETER;2024
15;JAMBI;1571;JLN. RADEN MATTAHER;BAIK;0,838;KILOMETER;2024
15;JAMBI;1571;JL. RANGKAYO HITAM JL. ABDUL KARTAWIRANA JL. RANGKAYO PINGAI JL. SENTOT ALIBASA;BAIK;2;KILOMETER;2024
15;JAMBI;1571;JLN. DR. SETIA BUDI JLN. KH. HASIM ASHARI JLN. PANGERAN DIPONEGORO;BAIK;0,6;KILOMETER;2024
15;JAMBI;1571;JLN. GAJAH MADA JLN. HAYAM WURUK;BAIK;2,4;KILOMETER;2024
15;JAMBI;1571;JLN.KOL. POLISI M. TAHER JLN. GR. DJAMIN DT. BAGINDO JLN. KOL. POL.AHMAD BASTARI JLN. BRIGJEND.KATAMSO;BAIK;2,6;KILOMETER;2024
15;JAMBI;1571;JLN. HOS COKRO AMINOTO;BAIK;1,648;KILOMETER;2024
15;JAMBI;1571;JLN. SLAMET RIYADI JLN. URIP SUMOHARJO;BAIK;3,217;KILOMETER;2024
15;JAMBI;1571;JLN. PROF.DR.SRI SOEDEWI, MS JLN. YUSUF SINGEDEKANE JLN. H.A.MANAP JL. ARIEF RAHMAN HAKIM;BAIK;2,6;KILOMETER;2024
15;JAMBI;1571;JLN. JEND.A. YANI JLN. JEND.MT. HARYONO JLN. MAYJEND SUTOYO;BAIK;1,58;KILOMETER;2024
15;JAMBI;1571;JLN. ADE IRMA SURYANI JLN. DR.SIWABESI JLN. KH. ABDUL MALIK JAMBI;BAIK;3,2;KILOMETER;2024
15;JAMBI;1571;JLN. JEND. BASUKI RAHMAT JLN. H. AGUS SALIM JLN. H. ADAM MALIK;BAIK;3,606;KILOMETER;2024
15;JAMBI;1571;JLN.ABDUL RAHMAN SALEH;BAIK;2,101;KILOMETER;2024
15;JAMBI;1571;JLN. KAPTEN PATTIMURA JLN. KAPTEN BAKARUDDIN;BAIK;5,1;KILOMETER;2024
15;JAMBI;1571;JLN. KOL. ABUNJANI JLN. SUMANTRI BROJONEGORO;BAIK;2,5;KILOMETER;2024
15;JAMBI;1571;JLN. SUKARNO HATTA;BAIK;1,932;KILOMETER;2024
15;JAMBI;1571;JLN. BANDARA SULTAN THAHA SYAIFUDDIN LINGKAR TIMUR;BAIK;1,4;KILOMETER;2024
15;JAMBI;1571;JLN.HJ. NURIJAH/JALAN JEPANG JALAN LINGKAR UTARA KOTA JAMBI;BAIK;2,8;KILOMETER;2024
15;JAMBI;1506;SEI. SAREN TELUK NILAU PARIT 10/ SENYERANG;SEDANG;0;KILOMETER;2024
15;JAMBI;1506;PARIT 10 / SENYERANG MEKAR JATI BTS. RIAU;SEDANG;0;KILOMETER;2024
15;JAMBI;1507;SUAK KANDIS DESA SIMPANG/BERBAK;SEDANG;0;KILOMETER;2024
15;JAMBI;1507;DESA SIMPANG/BERBAK SIMP. JEMBATAN MUARA SABAK;SEDANG;7,4;KILOMETER;2024
15;JAMBI;1507;SP. LAGAN SP. PELABI/ ZONA V;SEDANG;11,4;KILOMETER;2024
15;JAMBI;1505;SIMPANG TALANG PUDAK SUAK KANDIS;SEDANG;5,63;KILOMETER;2024
15;JAMBI;1505;SUNGAI DUREN SUNGAI BULUH;SEDANG;1,6;KILOMETER;2024
15;JAMBI;1505;SIMP. AHOK (KOTA JAMBI) SIMP. PASAR BUPER BUMI PERKEMAHAN PRAMUKA;SEDANG;0;KILOMETER;2024
15;JAMBI;1505;SIMP. SUKA MAKMUR/SUNGAI BAHAR DESA NYOGAN SIMP. SUKA DAMAI ;SEDANG;3,6;KILOMETER;2024
15;JAMBI;1509;MUARA TEBO SIMP. LOGPON;SEDANG;12;KILOMETER;2024
15;JAMBI;1509;SIMP. LOGPON TANJUNG/BTS. SUMBAR;SEDANG;8,4;KILOMETER;2024
15;JAMBI;1509;SIMP. SAWMIL SIMP. LOGPON ;SEDANG;3,6;KILOMETER;2024
15;JAMBI;1509;SIMP. BETUNG BEDARAH SIMP. PINTAS BTS. KAB. TEBO/ BTS. KAB. BUNGO;SEDANG;1,6;KILOMETER;2024
15;JAMBI;1508;MA. BUNGO PENINJAUAN JUNCTION;SEDANG;15,36;KILOMETER;2024
15;JAMBI;1508;PENINJAUAN LBK MENGKUANG TKA ( BTS. SUMBAR );SEDANG;5,6;KILOMETER;2024
15;JAMBI;1508;JALAN LINGKAR MUARA BUNGO (SEI. MENGKUANG SIMP. SEI. BULUH SIMP. TANJUNG MENANTI SIMP. TERMINAL/PTP SEI. BINJAI);SEDANG;3,6;KILOMETER;2024
15;JAMBI;1508;BTS. KAB. TEBO/BTS. KAB. BUNGO KUAMANG KUNING SIMP. KUAMANG (MERANGIN);SEDANG;11,4;KILOMETER;2024
15;JAMBI;1504;TEMPINO BTS. KOTA MUARA BULIAN;SEDANG;3,8;KILOMETER;2024
15;JAMBI;1504;JL. SUDIRMAN (MA.BULIAN);SEDANG;2,434;KILOMETER;2024
15;JAMBI;1504; SIMP. PENEROKAN SIMP. SUKA MAKMUR/SUNGAI BAHAR;SEDANG;1,6;KILOMETER;2024
15;JAMBI;1501; SANGGARAN AGUNG JUJUN;SEDANG;2,755;KILOMETER;2024
15;JAMBI;1501;JUJUN LEMPUR;SEDANG;0,622;KILOMETER;2024
15;JAMBI;1501;JUJUN BTS. KAB. KERINCI/BTS. KOTA SUNGAI PENUH;SEDANG;0,4;KILOMETER;2024
15;JAMBI;1501;KELOK SAGO SANGGARAN AGUNG;SEDANG;0;KILOMETER;2024
15;JAMBI;1501;JALAN SEKUNGKUNG BTS. KAB. KERINCI/ BTS. SUNGAI PENUH  BATU KURIK;SEDANG;0,364;KILOMETER;2024
15;JAMBI;1572;JALAN DEPATI PARBO (SUNGAI PENUH);SEDANG;0;KILOMETER;2024
15;JAMBI;1572;SIMP. DEBAI DUSUN BARU BATAS KOTA SUNGAI PENUH SIMP. 4. SEBUKAR;SEDANG;0;KILOMETER;2024
15;JAMBI;1502;SIMP. MARGOYOSO SUMBER AGUNG AIR HITAM/SIMP. MENTAWAK;SEDANG;6,8;KILOMETER;2024
15;JAMBI;1502;SIMP. PULAU. RENGAS  MUARA SIAU;SEDANG;16,2;KILOMETER;2024
15;JAMBI;1502;MUARA SIAU DUSUN TUO ;SEDANG;12;KILOMETER;2024
15;JAMBI;1502;DUSUN TUO JANGKAT ;SEDANG;19;KILOMETER;2024
15;JAMBI;1502;SIMPANG MASURAI KOTO TAPUS;SEDANG;4;KILOMETER;2024
15;JAMBI;1503;SIMP. PELAWAN SEI. SALAK ;SEDANG;0;KILOMETER;2024
15;JAMBI;1503;SEI. SALAK PEKAN GEDANG/ BATANG ASAI.;SEDANG;7,8;KILOMETER;2024
15;JAMBI;1503;PEKAN GEDANG/BATANG ASAI MA. TALANG JANGKAT                      ;SEDANG;2,3;KILOMETER;2024
15;JAMBI;1503;SIMP. PAUH AIR HITAM/SIMP. MENTAWAK;SEDANG;7,6;KILOMETER;2024
15;JAMBI;1571;JLN. RADEN MATTAHER;SEDANG;0,2;KILOMETER;2024
15;JAMBI;1571;JL. RANGKAYO HITAM JL. ABDUL KARTAWIRANA JL. RANGKAYO PINGAI JL. SENTOT ALIBASA;SEDANG;1,4;KILOMETER;2024
15;JAMBI;1571;JLN. DR. SETIA BUDI JLN. KH. HASIM ASHARI JLN. PANGERAN DIPONEGORO;SEDANG;1,916;KILOMETER;2024
15;JAMBI;1571;JLN. GAJAH MADA JLN. HAYAM WURUK;SEDANG;0,723;KILOMETER;2024
15;JAMBI;1571;JLN.KOL. POLISI M. TAHER JLN. GR. DJAMIN DT. BAGINDO JLN. KOL. POL.AHMAD BASTARI JLN. BRIGJEND.KATAMSO;SEDANG;1;KILOMETER;2024
15;JAMBI;1571;JLN. HOS COKRO AMINOTO;SEDANG;0;KILOMETER;2024
15;JAMBI;1571;JLN. SLAMET RIYADI JLN. URIP SUMOHARJO;SEDANG;0;KILOMETER;2024
15;JAMBI;1571;JLN. PROF.DR.SRI SOEDEWI, MS JLN. YUSUF SINGEDEKANE JLN. H.A.MANAP JL. ARIEF RAHMAN HAKIM;SEDANG;1;KILOMETER;2024
15;JAMBI;1571;JLN. JEND.A. YANI JLN. JEND.MT. HARYONO JLN. MAYJEND SUTOYO;SEDANG;0;KILOMETER;2024
15;JAMBI;1571;JLN. ADE IRMA SURYANI JLN. DR.SIWABESI JLN. KH. ABDUL MALIK JAMBI;SEDANG;1,621;KILOMETER;2024
15;JAMBI;1571;JLN. JEND. BASUKI RAHMAT JLN. H. AGUS SALIM JLN. H. ADAM MALIK;SEDANG;0,2;KILOMETER;2024
15;JAMBI;1571;JLN.ABDUL RAHMAN SALEH;SEDANG;0;KILOMETER;2024
15;JAMBI;1571;JLN. KAPTEN PATTIMURA JLN. KAPTEN BAKARUDDIN;SEDANG;0;KILOMETER;2024
15;JAMBI;1571;JLN. KOL. ABUNJANI JLN. SUMANTRI BROJONEGORO;SEDANG;0;KILOMETER;2024
15;JAMBI;1571;JLN. SUKARNO HATTA;SEDANG;0;KILOMETER;2024
15;JAMBI;1571;JLN. BANDARA SULTAN THAHA SYAIFUDDIN LINGKAR TIMUR;SEDANG;0;KILOMETER;2024
15;JAMBI;1571;JLN.HJ. NURIJAH/JALAN JEPANG JALAN LINGKAR UTARA KOTA JAMBI;SEDANG;0,2;KILOMETER;2024
15;JAMBI;1506;SEI. SAREN TELUK NILAU PARIT 10/ SENYERANG;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1506;PARIT 10 / SENYERANG MEKAR JATI BTS. RIAU;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1507;SUAK KANDIS DESA SIMPANG/BERBAK;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1507;DESA SIMPANG/BERBAK SIMP. JEMBATAN MUARA SABAK;RUSAK RINGAN;4,4;KILOMETER;2024
15;JAMBI;1507;SP. LAGAN SP. PELABI/ ZONA V;RUSAK RINGAN;4,4;KILOMETER;2024
15;JAMBI;1505;SIMPANG TALANG PUDAK SUAK KANDIS;RUSAK RINGAN;1;KILOMETER;2024
15;JAMBI;1505;SUNGAI DUREN SUNGAI BULUH;RUSAK RINGAN;0,2;KILOMETER;2024
15;JAMBI;1505;SIMP. AHOK (KOTA JAMBI) SIMP. PASAR BUPER BUMI PERKEMAHAN PRAMUKA;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1505;SIMP. SUKA MAKMUR/SUNGAI BAHAR DESA NYOGAN SIMP. SUKA DAMAI ;RUSAK RINGAN;1,6;KILOMETER;2024
15;JAMBI;1509;MUARA TEBO SIMP. LOGPON;RUSAK RINGAN;6,2;KILOMETER;2024
15;JAMBI;1509;SIMP. LOGPON TANJUNG/BTS. SUMBAR;RUSAK RINGAN;6,6;KILOMETER;2024
15;JAMBI;1509;SIMP. SAWMIL SIMP. LOGPON ;RUSAK RINGAN;1,2;KILOMETER;2024
15;JAMBI;1509;SIMP. BETUNG BEDARAH SIMP. PINTAS BTS. KAB. TEBO/ BTS. KAB. BUNGO;RUSAK RINGAN;3,6;KILOMETER;2024
15;JAMBI;1508;MA. BUNGO PENINJAUAN JUNCTION;RUSAK RINGAN;2;KILOMETER;2024
15;JAMBI;1508;PENINJAUAN LBK MENGKUANG TKA ( BTS. SUMBAR );RUSAK RINGAN;3,2;KILOMETER;2024
15;JAMBI;1508;JALAN LINGKAR MUARA BUNGO (SEI. MENGKUANG SIMP. SEI. BULUH SIMP. TANJUNG MENANTI SIMP. TERMINAL/PTP SEI. BINJAI);RUSAK RINGAN;0,2;KILOMETER;2024
15;JAMBI;1508;BTS. KAB. TEBO/BTS. KAB. BUNGO KUAMANG KUNING SIMP. KUAMANG (MERANGIN);RUSAK RINGAN;4;KILOMETER;2024
15;JAMBI;1504;TEMPINO BTS. KOTA MUARA BULIAN;RUSAK RINGAN;2,07;KILOMETER;2024
15;JAMBI;1504;JL. SUDIRMAN (MA.BULIAN);RUSAK RINGAN;1,11;KILOMETER;2024
15;JAMBI;1504; SIMP. PENEROKAN SIMP. SUKA MAKMUR/SUNGAI BAHAR;RUSAK RINGAN;2,2;KILOMETER;2024
15;JAMBI;1501; SANGGARAN AGUNG JUJUN;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1501;JUJUN LEMPUR;RUSAK RINGAN;0,2;KILOMETER;2024
15;JAMBI;1501;JUJUN BTS. KAB. KERINCI/BTS. KOTA SUNGAI PENUH;RUSAK RINGAN;0,2;KILOMETER;2024
15;JAMBI;1501;KELOK SAGO SANGGARAN AGUNG;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1501;JALAN SEKUNGKUNG BTS. KAB. KERINCI/ BTS. SUNGAI PENUH  BATU KURIK;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1572;JALAN DEPATI PARBO (SUNGAI PENUH);RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1572;SIMP. DEBAI DUSUN BARU BATAS KOTA SUNGAI PENUH SIMP. 4. SEBUKAR;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1502;SIMP. MARGOYOSO SUMBER AGUNG AIR HITAM/SIMP. MENTAWAK;RUSAK RINGAN;5,7;KILOMETER;2024
15;JAMBI;1502;SIMP. PULAU. RENGAS  MUARA SIAU;RUSAK RINGAN;0,2;KILOMETER;2024
15;JAMBI;1502;MUARA SIAU DUSUN TUO ;RUSAK RINGAN;1,6;KILOMETER;2024
15;JAMBI;1502;DUSUN TUO JANGKAT ;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1502;SIMPANG MASURAI KOTO TAPUS;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1503;SIMP. PELAWAN SEI. SALAK ;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1503;SEI. SALAK PEKAN GEDANG/ BATANG ASAI.;RUSAK RINGAN;0,2;KILOMETER;2024
15;JAMBI;1503;PEKAN GEDANG/BATANG ASAI MA. TALANG JANGKAT                      ;RUSAK RINGAN;2,15;KILOMETER;2024
15;JAMBI;1503;SIMP. PAUH AIR HITAM/SIMP. MENTAWAK;RUSAK RINGAN;9,6;KILOMETER;2024
15;JAMBI;1571;JLN. RADEN MATTAHER;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1571;JL. RANGKAYO HITAM JL. ABDUL KARTAWIRANA JL. RANGKAYO PINGAI JL. SENTOT ALIBASA;RUSAK RINGAN;0,742;KILOMETER;2024
15;JAMBI;1571;JLN. DR. SETIA BUDI JLN. KH. HASIM ASHARI JLN. PANGERAN DIPONEGORO;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1571;JLN. GAJAH MADA JLN. HAYAM WURUK;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1571;JLN.KOL. POLISI M. TAHER JLN. GR. DJAMIN DT. BAGINDO JLN. KOL. POL.AHMAD BASTARI JLN. BRIGJEND.KATAMSO;RUSAK RINGAN;0,2;KILOMETER;2024
15;JAMBI;1571;JLN. HOS COKRO AMINOTO;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1571;JLN. SLAMET RIYADI JLN. URIP SUMOHARJO;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1571;JLN. PROF.DR.SRI SOEDEWI, MS JLN. YUSUF SINGEDEKANE JLN. H.A.MANAP JL. ARIEF RAHMAN HAKIM;RUSAK RINGAN;0,05;KILOMETER;2024
15;JAMBI;1571;JLN. JEND.A. YANI JLN. JEND.MT. HARYONO JLN. MAYJEND SUTOYO;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1571;JLN. ADE IRMA SURYANI JLN. DR.SIWABESI JLN. KH. ABDUL MALIK JAMBI;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1571;JLN. JEND. BASUKI RAHMAT JLN. H. AGUS SALIM JLN. H. ADAM MALIK;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1571;JLN.ABDUL RAHMAN SALEH;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1571;JLN. KAPTEN PATTIMURA JLN. KAPTEN BAKARUDDIN;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1571;JLN. KOL. ABUNJANI JLN. SUMANTRI BROJONEGORO;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1571;JLN. SUKARNO HATTA;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1571;JLN. BANDARA SULTAN THAHA SYAIFUDDIN LINGKAR TIMUR;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1571;JLN.HJ. NURIJAH/JALAN JEPANG JALAN LINGKAR UTARA KOTA JAMBI;RUSAK RINGAN;0;KILOMETER;2024
15;JAMBI;1506;SEI. SAREN TELUK NILAU PARIT 10/ SENYERANG;RUSAK BERAT;3,1;KILOMETER;2024
15;JAMBI;1506;PARIT 10 / SENYERANG MEKAR JATI BTS. RIAU;RUSAK BERAT;6,083;KILOMETER;2024
15;JAMBI;1507;SUAK KANDIS DESA SIMPANG/BERBAK;RUSAK BERAT;21,066;KILOMETER;2024
15;JAMBI;1507;DESA SIMPANG/BERBAK SIMP. JEMBATAN MUARA SABAK;RUSAK BERAT;19,2;KILOMETER;2024
15;JAMBI;1507;SP. LAGAN SP. PELABI/ ZONA V;RUSAK BERAT;7;KILOMETER;2024
15;JAMBI;1505;SIMPANG TALANG PUDAK SUAK KANDIS;RUSAK BERAT;0;KILOMETER;2024
15;JAMBI;1505;SUNGAI DUREN SUNGAI BULUH;RUSAK BERAT;0;KILOMETER;2024
15;JAMBI;1505;SIMP. AHOK (KOTA JAMBI) SIMP. PASAR BUPER BUMI PERKEMAHAN PRAMUKA;RUSAK BERAT;0;KILOMETER;2024
15;JAMBI;1505;SIMP. SUKA MAKMUR/SUNGAI BAHAR DESA NYOGAN SIMP. SUKA DAMAI ;RUSAK BERAT;8;KILOMETER;2024
15;JAMBI;1509;MUARA TEBO SIMP. LOGPON;RUSAK BERAT;2,4;KILOMETER;2024
15;JAMBI;1509;SIMP. LOGPON TANJUNG/BTS. SUMBAR;RUSAK BERAT;0;KILOMETER;2024
15;JAMBI;1509;SIMP. SAWMIL SIMP. LOGPON ;RUSAK BERAT;14,9;KILOMETER;2024
15;JAMBI;1509;SIMP. BETUNG BEDARAH SIMP. PINTAS BTS. KAB. TEBO/ BTS. KAB. BUNGO;RUSAK BERAT;1;KILOMETER;2024
15;JAMBI;1508;MA. BUNGO PENINJAUAN JUNCTION;RUSAK BERAT;0,55;KILOMETER;2024
15;JAMBI;1508;PENINJAUAN LBK MENGKUANG TKA ( BTS. SUMBAR );RUSAK BERAT;3,55;KILOMETER;2024
15;JAMBI;1508;JALAN LINGKAR MUARA BUNGO (SEI. MENGKUANG SIMP. SEI. BULUH SIMP. TANJUNG MENANTI SIMP. TERMINAL/PTP SEI. BINJAI);RUSAK BERAT;14;KILOMETER;2024
15;JAMBI;1508;BTS. KAB. TEBO/BTS. KAB. BUNGO KUAMANG KUNING SIMP. KUAMANG (MERANGIN);RUSAK BERAT;0,4;KILOMETER;2024
15;JAMBI;1504;TEMPINO BTS. KOTA MUARA BULIAN;RUSAK BERAT;0;KILOMETER;2024
15;JAMBI;1504;JL. SUDIRMAN (MA.BULIAN);RUSAK BERAT;2,9;KILOMETER;2024
15;JAMBI;1504; SIMP. PENEROKAN SIMP. SUKA MAKMUR/SUNGAI BAHAR;RUSAK BERAT;0;KILOMETER;2024
15;JAMBI;1501; SANGGARAN AGUNG JUJUN;RUSAK BERAT;0,2;KILOMETER;2024
15;JAMBI;1501;JUJUN LEMPUR;RUSAK BERAT;0,2;KILOMETER;2024
15;JAMBI;1501;JUJUN BTS. KAB. KERINCI/BTS. KOTA SUNGAI PENUH;RUSAK BERAT;19,978;KILOMETER;2024
15;JAMBI;1501;KELOK SAGO SANGGARAN AGUNG;RUSAK BERAT;0,4;KILOMETER;2024
15;JAMBI;1501;JALAN SEKUNGKUNG BTS. KAB. KERINCI/ BTS. SUNGAI PENUH  BATU KURIK;RUSAK BERAT;0;KILOMETER;2024
15;JAMBI;1572;JALAN DEPATI PARBO (SUNGAI PENUH);RUSAK BERAT;0;KILOMETER;2024
15;JAMBI;1572;SIMP. DEBAI DUSUN BARU BATAS KOTA SUNGAI PENUH SIMP. 4. SEBUKAR;RUSAK BERAT;0;KILOMETER;2024
15;JAMBI;1502;SIMP. MARGOYOSO SUMBER AGUNG AIR HITAM/SIMP. MENTAWAK;RUSAK BERAT;22,4;KILOMETER;2024
15;JAMBI;1502;SIMP. PULAU. RENGAS  MUARA SIAU;RUSAK BERAT;0,4;KILOMETER;2024
15;JAMBI;1502;MUARA SIAU DUSUN TUO ;RUSAK BERAT;0,2;KILOMETER;2024
15;JAMBI;1502;DUSUN TUO JANGKAT ;RUSAK BERAT;0;KILOMETER;2024
15;JAMBI;1502;SIMPANG MASURAI KOTO TAPUS;RUSAK BERAT;17,4;KILOMETER;2024
15;JAMBI;1503;SIMP. PELAWAN SEI. SALAK ;RUSAK BERAT;0;KILOMETER;2024
15;JAMBI;1503;SEI. SALAK PEKAN GEDANG/ BATANG ASAI.;RUSAK BERAT;11;KILOMETER;2024
15;JAMBI;1503;PEKAN GEDANG/BATANG ASAI MA. TALANG JANGKAT                      ;RUSAK BERAT;37,2;KILOMETER;2024
15;JAMBI;1503;SIMP. PAUH AIR HITAM/SIMP. MENTAWAK;RUSAK BERAT;9,08;KILOMETER;2024
15;JAMBI;1571;JLN. RADEN MATTAHER;RUSAK BERAT;0;KILOMETER;2024
15;JAMBI;1571;JL. RANGKAYO HITAM JL. ABDUL KARTAWIRANA JL. RANGKAYO PINGAI JL. SENTOT ALIBASA;RUSAK BERAT;0;KILOMETER;2024
15;JAMBI;1571;JLN. DR. SETIA BUDI JLN. KH. HASIM ASHARI JLN. PANGERAN DIPONEGORO;RUSAK BERAT;0;KILOMETER;2024
15;JAMBI;1571;JLN. GAJAH MADA JLN. HAYAM WURUK;RUSAK BERAT;0;KILOMETER;2024
15;JAMBI;1571;JLN.KOL. POLISI M. TAHER JLN. GR. DJAMIN DT. BAGINDO JLN. KOL. POL.AHMAD BASTARI JLN. BRIGJEND.KATAMSO;RUSAK BERAT;0,269;KILOMETER;2024
15;JAMBI;1571;JLN. HOS COKRO AMINOTO;RUSAK BERAT;0;KILOMETER;2024
