id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;kondisi_korban;satuan;jumlah_kejadian; jumlah_kerugian 
1056;15;JAMBI;1572;157107;09/11/2022;MENINGGAL DUNIA;JIWA;0; Rp- 
1057;15;JAMBI;1572;157107;09/11/2022;LUKA BERAT;JIWA;0; Rp- 
1058;15;JAMBI;1572;157107;09/11/2022;LUKA RINGAN;JIWA;0; Rp- 
1059;15;JAMBI;1572;157107;09/11/2022;KEPALA KELUARGA;JIWA;25; Rp- 
1060;15;JAMBI;1572;157107;09/11/2022;JIWA;JIWA;0; Rp- 
1061;15;JAMBI;1503;150302;10/11/2022;MENINGGAL DUNIA;JIWA;0; Rp- 
1062;15;JAMBI;1503;150302;10/11/2022;LUKA BERAT;JIWA;0; Rp- 
1063;15;JAMBI;1503;150302;10/11/2022;LUKA RINGAN;JIWA;0; Rp- 
1064;15;JAMBI;1503;150302;10/11/2022;KEPALA KELUARGA;JIWA;102; Rp- 
1065;15;JAMBI;1503;150302;10/11/2022;JIWA;JIWA;0; Rp- 
1066;15;JAMBI;1503;150302;10/11/2022;MENINGGAL DUNIA;JIWA;0; Rp- 
1067;15;JAMBI;1503;150302;10/11/2022;LUKA BERAT;JIWA;0; Rp- 
1068;15;JAMBI;1503;150302;10/11/2022;LUKA RINGAN;JIWA;0; Rp- 
1069;15;JAMBI;1503;150302;10/11/2022;KEPALA KELUARGA;JIWA;102; Rp- 
1070;15;JAMBI;1503;150302;10/11/2022;JIWA;JIWA;0; Rp- 
1071;15;JAMBI;1503;150304;10/11/2022;MENINGGAL DUNIA;JIWA;0; Rp- 
1072;15;JAMBI;1503;150304;10/11/2022;LUKA BERAT;JIWA;0; Rp- 
1073;15;JAMBI;1503;150304;10/11/2022;LUKA RINGAN;JIWA;0; Rp- 
1074;15;JAMBI;1503;150304;10/11/2022;KEPALA KELUARGA;JIWA;108; Rp- 
1075;15;JAMBI;1503;150304;10/11/2022;JIWA;JIWA;0; Rp- 
1076;15;JAMBI;1503;150306;13/11/2022;MENINGGAL DUNIA;JIWA;0; Rp- 
1077;15;JAMBI;1503;150306;13/11/2022;LUKA BERAT;JIWA;0; Rp- 
1078;15;JAMBI;1503;150306;13/11/2022;LUKA RINGAN;JIWA;0; Rp- 
1079;15;JAMBI;1503;150306;13/11/2022;KEPALA KELUARGA;JIWA;296; Rp- 
1080;15;JAMBI;1503;150306;13/11/2022;JIWA;JIWA;0; Rp- 
1081;15;JAMBI;1572;157203;14/11/2022;MENINGGAL DUNIA;JIWA;0; Rp- 
1082;15;JAMBI;1572;157203;14/11/2022;LUKA BERAT;JIWA;0; Rp- 
1083;15;JAMBI;1572;157203;14/11/2022;LUKA RINGAN;JIWA;0; Rp- 
1084;15;JAMBI;1572;157203;14/11/2022;KEPALA KELUARGA;JIWA;350; Rp- 
1085;15;JAMBI;1572;157203;14/11/2022;JIWA;JIWA;0; Rp- 
1086;15;JAMBI;1501;150106;17/11/2022;MENINGGAL DUNIA;JIWA;0;Rp70.000.000
1087;15;JAMBI;1501;150106;17/11/2022;LUKA BERAT;JIWA;0;Rp70.000.000
1088;15;JAMBI;1501;150106;17/11/2022;LUKA RINGAN;JIWA;0;Rp70.000.000
1089;15;JAMBI;1501;150106;17/11/2022;KEPALA KELUARGA;JIWA;0;Rp70.000.000
1090;15;JAMBI;1501;150106;17/11/2022;JIWA;JIWA;0;Rp70.000.000
1091;15;JAMBI;1504;150403;22/11/2022;MENINGGAL DUNIA;JIWA;0;Rp15.000.000
1092;15;JAMBI;1504;150403;22/11/2022;LUKA BERAT;JIWA;0;Rp15.000.000
1093;15;JAMBI;1504;150403;22/11/2022;LUKA RINGAN;JIWA;0;Rp15.000.000
1094;15;JAMBI;1504;150403;22/11/2022;KEPALA KELUARGA;JIWA;1;Rp15.000.000
1095;15;JAMBI;1504;150403;22/11/2022;JIWA;JIWA;1;Rp15.000.000
1096;15;JAMBI;1501;150117;23/11/2022;MENINGGAL DUNIA;JIWA;0;Rp20.000.000
1097;15;JAMBI;1501;150117;23/11/2022;LUKA BERAT;JIWA;0;Rp20.000.000
1098;15;JAMBI;1501;150117;23/11/2022;LUKA RINGAN;JIWA;0;Rp20.000.000
1099;15;JAMBI;1501;150117;23/11/2022;KEPALA KELUARGA;JIWA;19;Rp20.000.000
1100;15;JAMBI;1501;150117;23/11/2022;JIWA;JIWA;0;Rp20.000.000
1101;15;JAMBI;1572;157203;23/11/2022;MENINGGAL DUNIA;JIWA;0; Rp- 
1102;15;JAMBI;1572;157203;23/11/2022;LUKA BERAT;JIWA;0; Rp- 
1103;15;JAMBI;1572;157203;23/11/2022;LUKA RINGAN;JIWA;0; Rp- 
1104;15;JAMBI;1572;157203;23/11/2022;KEPALA KELUARGA;JIWA;230; Rp- 
1105;15;JAMBI;1572;157203;23/11/2022;JIWA;JIWA;0; Rp- 
1106;15;JAMBI;1504;150403;25/11/2022;MENINGGAL DUNIA;JIWA;0;Rp15.000.000
1107;15;JAMBI;1504;150403;25/11/2022;LUKA BERAT;JIWA;0;Rp15.000.000
1108;15;JAMBI;1504;150403;25/11/2022;LUKA RINGAN;JIWA;2;Rp15.000.000
1109;15;JAMBI;1504;150403;25/11/2022;KEPALA KELUARGA;JIWA;1;Rp15.000.000
1110;15;JAMBI;1504;150403;25/11/2022;JIWA;JIWA;5;Rp15.000.000
1111;15;JAMBI;1506;150607;25/11/2022;MENINGGAL DUNIA;JIWA;0; Rp- 
1112;15;JAMBI;1506;150607;25/11/2022;LUKA BERAT;JIWA;0; Rp- 
1113;15;JAMBI;1506;150607;25/11/2022;LUKA RINGAN;JIWA;0; Rp- 
1114;15;JAMBI;1506;150607;25/11/2022;KEPALA KELUARGA;JIWA;0; Rp- 
1115;15;JAMBI;1506;150607;25/11/2022;JIWA;JIWA;4; Rp- 
1116;15;JAMBI;1504;150403;28/11/2022;MENINGGAL DUNIA;JIWA;0;Rp15.000.000
1117;15;JAMBI;1504;150403;28/11/2022;LUKA BERAT;JIWA;0;Rp15.000.000
1118;15;JAMBI;1504;150403;28/11/2022;LUKA RINGAN;JIWA;0;Rp15.000.000
1119;15;JAMBI;1504;150403;28/11/2022;KEPALA KELUARGA;JIWA;0;Rp15.000.000
1120;15;JAMBI;1504;150403;28/11/2022;JIWA;JIWA;0;Rp15.000.000
1121;15;JAMBI;1504;150403;29/11/2022;MENINGGAL DUNIA;JIWA;0;Rp15.000.000
1122;15;JAMBI;1504;150403;29/11/2022;LUKA BERAT;JIWA;0;Rp15.000.000
1123;15;JAMBI;1504;150403;29/11/2022;LUKA RINGAN;JIWA;0;Rp15.000.000
1124;15;JAMBI;1504;150403;29/11/2022;KEPALA KELUARGA;JIWA;0;Rp15.000.000
1125;15;JAMBI;1504;150403;29/11/2022;JIWA;JIWA;0;Rp15.000.000
1126;15;JAMBI;1504;150403;29/11/2022;MENINGGAL DUNIA;JIWA;0;Rp70.000.000
1127;15;JAMBI;1504;150403;29/11/2022;LUKA BERAT;JIWA;0;Rp70.000.000
1128;15;JAMBI;1504;150403;29/11/2022;LUKA RINGAN;JIWA;0;Rp70.000.000
1129;15;JAMBI;1504;150403;29/11/2022;KEPALA KELUARGA;JIWA;0;Rp70.000.000
1130;15;JAMBI;1504;150403;29/11/2022;JIWA;JIWA;0;Rp70.000.000
1131;15;JAMBI;1504;150407;29/11/2022;MENINGGAL DUNIA;JIWA;0; Rp- 
1132;15;JAMBI;1504;150407;29/11/2022;LUKA BERAT;JIWA;0; Rp- 
1133;15;JAMBI;1504;150407;29/11/2022;LUKA RINGAN;JIWA;0; Rp- 
1134;15;JAMBI;1504;150407;29/11/2022;KEPALA KELUARGA;JIWA;0; Rp- 
1135;15;JAMBI;1504;150407;29/11/2022;JIWA;JIWA;0; Rp- 
1136;15;JAMBI;1504;150405;02/12/2022;MENINGGAL DUNIA;JIWA;0;Rp350.000.000
1137;15;JAMBI;1504;150405;02/12/2022;LUKA BERAT;JIWA;0;Rp350.000.000
1138;15;JAMBI;1504;150405;02/12/2022;LUKA RINGAN;JIWA;0;Rp350.000.000
1139;15;JAMBI;1504;150405;02/12/2022;KEPALA KELUARGA;JIWA;1;Rp350.000.000
1140;15;JAMBI;1504;150405;02/12/2022;JIWA;JIWA;4;Rp350.000.000
1141;15;JAMBI;1506;150602;04/12/2022;MENINGGAL DUNIA;JIWA;0; Rp- 
1142;15;JAMBI;1506;150602;04/12/2022;LUKA BERAT;JIWA;0; Rp- 
1143;15;JAMBI;1506;150602;04/12/2022;LUKA RINGAN;JIWA;0; Rp- 
1144;15;JAMBI;1506;150602;04/12/2022;KEPALA KELUARGA;JIWA;4; Rp- 
1145;15;JAMBI;1506;150602;04/12/2022;JIWA;JIWA;17; Rp- 
1146;15;JAMBI;1501;150109;08/12/2022;MENINGGAL DUNIA;JIWA;0; Rp- 
1147;15;JAMBI;1501;150109;08/12/2022;LUKA BERAT;JIWA;0; Rp- 
1148;15;JAMBI;1501;150109;08/12/2022;LUKA RINGAN;JIWA;0; Rp- 
1149;15;JAMBI;1501;150109;08/12/2022;KEPALA KELUARGA;JIWA;0; Rp- 
1150;15;JAMBI;1501;150109;08/12/2022;JIWA;JIWA;0; Rp- 
1151;15;JAMBI;1508;150803;11/12/2022;MENINGGAL DUNIA;JIWA;0; Rp- 
1152;15;JAMBI;1508;150803;11/12/2022;LUKA BERAT;JIWA;0; Rp- 
1153;15;JAMBI;1508;150803;11/12/2022;LUKA RINGAN;JIWA;0; Rp- 
1154;15;JAMBI;1508;150803;11/12/2022;KEPALA KELUARGA;JIWA;0; Rp- 
1155;15;JAMBI;1508;150803;11/12/2022;JIWA;JIWA;0; Rp- 
1156;15;JAMBI;1504;150401;13/12/2022;MENINGGAL DUNIA;JIWA;0; Rp- 
1157;15;JAMBI;1504;150401;13/12/2022;LUKA BERAT;JIWA;0; Rp- 
1158;15;JAMBI;1504;150401;13/12/2022;LUKA RINGAN;JIWA;0; Rp- 
1159;15;JAMBI;1504;150401;13/12/2022;KEPALA KELUARGA;JIWA;3; Rp- 
1160;15;JAMBI;1504;150401;13/12/2022;JIWA;JIWA;7; Rp- 
1161;15;JAMBI;1501;150111;20/12/2022;MENINGGAL DUNIA;JIWA;0; Rp- 
1162;15;JAMBI;1501;150111;20/12/2022;LUKA BERAT;JIWA;0; Rp- 
1163;15;JAMBI;1501;150111;20/12/2022;LUKA RINGAN;JIWA;0; Rp- 
1164;15;JAMBI;1501;150111;20/12/2022;KEPALA KELUARGA;JIWA;0; Rp- 
1165;15;JAMBI;1501;150111;20/12/2022;JIWA;JIWA;0; Rp- 
1166;15;JAMBI;1572;157202;22/12/2022;MENINGGAL DUNIA;JIWA;0; Rp- 
1167;15;JAMBI;1572;157202;22/12/2022;LUKA BERAT;JIWA;0; Rp- 
1168;15;JAMBI;1572;157202;22/12/2022;LUKA RINGAN;JIWA;0; Rp- 
1169;15;JAMBI;1572;157202;22/12/2022;KEPALA KELUARGA;JIWA;0; Rp- 
1170;15;JAMBI;1572;157202;22/12/2022;JIWA;JIWA;0; Rp- 
1171;15;JAMBI;1501;150111;25/12/2022;MENINGGAL DUNIA;JIWA;0; Rp- 
1172;15;JAMBI;1501;150111;25/12/2022;LUKA BERAT;JIWA;0; Rp- 
1173;15;JAMBI;1501;150111;25/12/2022;LUKA RINGAN;JIWA;0; Rp- 
1174;15;JAMBI;1501;150111;25/12/2022;KEPALA KELUARGA;JIWA;0; Rp- 
1175;15;JAMBI;1501;150111;25/12/2022;JIWA;JIWA;0; Rp- 
1176;15;JAMBI;1506;150602;25/12/2022;MENINGGAL DUNIA;JIWA;0; Rp- 
1177;15;JAMBI;1506;150602;25/12/2022;LUKA BERAT;JIWA;0; Rp- 
1178;15;JAMBI;1506;150602;25/12/2022;LUKA RINGAN;JIWA;0; Rp- 
1179;15;JAMBI;1506;150602;25/12/2022;KEPALA KELUARGA;JIWA;6; Rp- 
1180;15;JAMBI;1506;150602;25/12/2022;JIWA;JIWA;17; Rp- 
1181;15;JAMBI;1504;150403;05/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1182;15;JAMBI;1504;150403;05/01/2023;LUKA BERAT;JIWA;0; Rp- 
1183;15;JAMBI;1504;150403;05/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1184;15;JAMBI;1504;150403;05/01/2023;KEPALA KELUARGA;JIWA;2; Rp- 
1185;15;JAMBI;1504;150403;05/01/2023;JIWA;JIWA;4; Rp- 
1186;15;JAMBI;1504;150401;18/01/2023;MENINGGAL DUNIA;JIWA;1; Rp- 
1187;15;JAMBI;1504;150401;18/01/2023;LUKA BERAT;JIWA;0; Rp- 
1188;15;JAMBI;1504;150401;18/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1189;15;JAMBI;1504;150401;18/01/2023;KEPALA KELUARGA;JIWA;0; Rp- 
1190;15;JAMBI;1504;150401;18/01/2023;JIWA;JIWA;0; Rp- 
1191;15;JAMBI;1504;150405;21/01/2023;MENINGGAL DUNIA;JIWA;1; Rp- 
1192;15;JAMBI;1504;150405;21/01/2023;LUKA BERAT;JIWA;0; Rp- 
1193;15;JAMBI;1504;150405;21/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1194;15;JAMBI;1504;150405;21/01/2023;KEPALA KELUARGA;JIWA;0; Rp- 
1195;15;JAMBI;1504;150405;21/01/2023;JIWA;JIWA;0; Rp- 
1196;15;JAMBI;1504;150407;26/01/2023;MENINGGAL DUNIA;JIWA;0;Rp71.000.000
1197;15;JAMBI;1504;150407;26/01/2023;LUKA BERAT;JIWA;0;Rp71.000.000
1198;15;JAMBI;1504;150407;26/01/2023;LUKA RINGAN;JIWA;0;Rp71.000.000
1199;15;JAMBI;1504;150407;26/01/2023;KEPALA KELUARGA;JIWA;1;Rp71.000.000
1200;15;JAMBI;1504;150407;26/01/2023;JIWA;JIWA;5;Rp71.000.000
1201;15;JAMBI;1504;150407;27/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1202;15;JAMBI;1504;150407;27/01/2023;LUKA BERAT;JIWA;0; Rp- 
1203;15;JAMBI;1504;150407;27/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1204;15;JAMBI;1504;150407;27/01/2023;KEPALA KELUARGA;JIWA;1; Rp- 
1205;15;JAMBI;1504;150407;27/01/2023;JIWA;JIWA;4; Rp- 
1206;15;JAMBI;1504;150408;31/01/2023;MENINGGAL DUNIA;JIWA;0;Rp30.000.000
1207;15;JAMBI;1504;150408;31/01/2023;LUKA BERAT;JIWA;0;Rp30.000.000
1208;15;JAMBI;1504;150408;31/01/2023;LUKA RINGAN;JIWA;0;Rp30.000.000
1209;15;JAMBI;1504;150408;31/01/2023;KEPALA KELUARGA;JIWA;1;Rp30.000.000
1210;15;JAMBI;1504;150408;31/01/2023;JIWA;JIWA;3;Rp30.000.000
1211;15;JAMBI;1504;150401;31/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1212;15;JAMBI;1504;150401;31/01/2023;LUKA BERAT;JIWA;0; Rp- 
1213;15;JAMBI;1504;150401;31/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1214;15;JAMBI;1504;150401;31/01/2023;KEPALA KELUARGA;JIWA;1; Rp- 
1215;15;JAMBI;1504;150401;31/01/2023;JIWA;JIWA;2; Rp- 
1216;15;JAMBI;1508;150811;08/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1217;15;JAMBI;1508;150811;08/01/2023;LUKA BERAT;JIWA;0; Rp- 
1218;15;JAMBI;1508;150811;08/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1219;15;JAMBI;1508;150811;08/01/2023;KEPALA KELUARGA;JIWA;0; Rp- 
1220;15;JAMBI;1508;150811;08/01/2023;JIWA;JIWA;0; Rp- 
1221;15;JAMBI;1508;150806;02/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1222;15;JAMBI;1508;150806;02/01/2023;LUKA BERAT;JIWA;0; Rp- 
1223;15;JAMBI;1508;150806;02/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1224;15;JAMBI;1508;150806;02/01/2023;KEPALA KELUARGA;JIWA;0; Rp- 
1225;15;JAMBI;1508;150806;02/01/2023;JIWA;JIWA;0; Rp- 
1226;15;JAMBI;1508;150817;08/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1227;15;JAMBI;1508;150817;08/01/2023;LUKA BERAT;JIWA;0; Rp- 
1228;15;JAMBI;1508;150817;08/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1229;15;JAMBI;1508;150817;08/01/2023;KEPALA KELUARGA;JIWA;0; Rp- 
1230;15;JAMBI;1508;150817;08/01/2023;JIWA;JIWA;0; Rp- 
1231;15;JAMBI;1508;150812;16/01/2023;MENINGGAL DUNIA;JIWA;0;Rp200.000.000
1232;15;JAMBI;1508;150812;16/01/2023;LUKA BERAT;JIWA;0;Rp200.000.000
1233;15;JAMBI;1508;150812;16/01/2023;LUKA RINGAN;JIWA;0;Rp200.000.000
1234;15;JAMBI;1508;150812;16/01/2023;KEPALA KELUARGA;JIWA;2;Rp200.000.000
1235;15;JAMBI;1508;150812;16/01/2023;JIWA;JIWA;6;Rp200.000.000
1236;15;JAMBI;1508;150811;15/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1237;15;JAMBI;1508;150811;15/01/2023;LUKA BERAT;JIWA;0; Rp- 
1238;15;JAMBI;1508;150811;15/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1239;15;JAMBI;1508;150811;15/01/2023;KEPALA KELUARGA;JIWA;0; Rp- 
1240;15;JAMBI;1508;150811;15/01/2023;JIWA;JIWA;0; Rp- 
1241;15;JAMBI;1508;150809;18/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1242;15;JAMBI;1508;150809;18/01/2023;LUKA BERAT;JIWA;0; Rp- 
1243;15;JAMBI;1508;150809;18/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1244;15;JAMBI;1508;150809;18/01/2023;KEPALA KELUARGA;JIWA;0; Rp- 
1245;15;JAMBI;1508;150809;18/01/2023;JIWA;JIWA;0; Rp- 
1246;15;JAMBI;1505;150501;08/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1247;15;JAMBI;1505;150501;08/01/2023;LUKA BERAT;JIWA;0; Rp- 
1248;15;JAMBI;1505;150501;08/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1249;15;JAMBI;1505;150501;08/01/2023;KEPALA KELUARGA;JIWA;3; Rp- 
1250;15;JAMBI;1505;150501;08/01/2023;JIWA;JIWA;0; Rp- 
1251;15;JAMBI;1505;150501;08/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1252;15;JAMBI;1505;150501;08/01/2023;LUKA BERAT;JIWA;0; Rp- 
1253;15;JAMBI;1505;150501;08/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1254;15;JAMBI;1505;150501;08/01/2023;KEPALA KELUARGA;JIWA;3; Rp- 
1255;15;JAMBI;1505;150501;08/01/2023;JIWA;JIWA;0; Rp- 
1256;15;JAMBI;1505;150505;19/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1257;15;JAMBI;1505;150505;19/01/2023;LUKA BERAT;JIWA;0; Rp- 
1258;15;JAMBI;1505;150505;19/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1259;15;JAMBI;1505;150505;19/01/2023;KEPALA KELUARGA;JIWA;1; Rp- 
1260;15;JAMBI;1505;150505;19/01/2023;JIWA;JIWA;2; Rp- 
1261;15;JAMBI;1503;150304;23/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1262;15;JAMBI;1503;150304;23/01/2023;LUKA BERAT;JIWA;0; Rp- 
1263;15;JAMBI;1503;150304;23/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1264;15;JAMBI;1503;150304;23/01/2023;KEPALA KELUARGA;JIWA;69; Rp- 
1265;15;JAMBI;1503;150304;23/01/2023;JIWA;JIWA;0; Rp- 
1266;15;JAMBI;1501;-;11/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1267;15;JAMBI;1501;-;11/01/2023;LUKA BERAT;JIWA;0; Rp- 
1268;15;JAMBI;1501;-;11/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1269;15;JAMBI;1501;-;11/01/2023;KEPALA KELUARGA;JIWA;0; Rp- 
1270;15;JAMBI;1501;-;11/01/2023;JIWA;JIWA;0; Rp- 
1271;15;JAMBI;1501;150117;13/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1272;15;JAMBI;1501;150117;13/01/2023;LUKA BERAT;JIWA;0; Rp- 
1273;15;JAMBI;1501;150117;13/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1274;15;JAMBI;1501;150117;13/01/2023;KEPALA KELUARGA;JIWA;10; Rp- 
1275;15;JAMBI;1501;150117;13/01/2023;JIWA;JIWA;20; Rp- 
1276;15;JAMBI;1501;150116;18/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1277;15;JAMBI;1501;150116;18/01/2023;LUKA BERAT;JIWA;0; Rp- 
1278;15;JAMBI;1501;150116;18/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1279;15;JAMBI;1501;150116;18/01/2023;KEPALA KELUARGA;JIWA;3; Rp- 
1280;15;JAMBI;1501;150116;18/01/2023;JIWA;JIWA;8; Rp- 
1281;15;JAMBI;1507;150702;04/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1282;15;JAMBI;1507;150702;04/01/2023;LUKA BERAT;JIWA;0; Rp- 
1283;15;JAMBI;1507;150702;04/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1284;15;JAMBI;1507;150702;04/01/2023;KEPALA KELUARGA;JIWA;28; Rp- 
1285;15;JAMBI;1507;150702;04/01/2023;JIWA;JIWA;7; Rp- 
1286;15;JAMBI;1507;150703;09/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1287;15;JAMBI;1507;150703;09/01/2023;LUKA BERAT;JIWA;0; Rp- 
1288;15;JAMBI;1507;150703;09/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1289;15;JAMBI;1507;150703;09/01/2023;KEPALA KELUARGA;JIWA;22; Rp- 
1290;15;JAMBI;1507;150703;09/01/2023;JIWA;JIWA;7; Rp- 
1291;15;JAMBI;1507;150703;09/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1292;15;JAMBI;1507;150703;09/01/2023;LUKA BERAT;JIWA;0; Rp- 
1293;15;JAMBI;1507;150703;09/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1294;15;JAMBI;1507;150703;09/01/2023;KEPALA KELUARGA;JIWA;28; Rp- 
1295;15;JAMBI;1507;150703;09/01/2023;JIWA;JIWA;8; Rp- 
1296;15;JAMBI;1507;150703;18/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1297;15;JAMBI;1507;150703;18/01/2023;LUKA BERAT;JIWA;0; Rp- 
1298;15;JAMBI;1507;150703;18/01/2023;LUKA RINGAN;JIWA;0; Rp- 
1299;15;JAMBI;1507;150703;18/01/2023;KEPALA KELUARGA;JIWA;23; Rp- 
1300;15;JAMBI;1507;150703;18/01/2023;JIWA;JIWA;7; Rp- 
1301;15;JAMBI;1502;150211;24/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1302;15;JAMBI;1502;150211;24/02/2023;LUKA BERAT;JIWA;0; Rp- 
1303;15;JAMBI;1502;150211;24/02/2023;LUKA RINGAN;JIWA;0; Rp- 
1304;15;JAMBI;1502;150211;24/02/2023;KEPALA KELUARGA;JIWA;15; Rp- 
1305;15;JAMBI;1502;150211;24/02/2023;JIWA;JIWA;47; Rp- 
1306;15;JAMBI;1502;150211;24/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1307;15;JAMBI;1502;150211;24/02/2023;LUKA BERAT;JIWA;0; Rp- 
1308;15;JAMBI;1502;150211;24/02/2023;LUKA RINGAN;JIWA;0; Rp- 
1309;15;JAMBI;1502;150211;24/02/2023;KEPALA KELUARGA;JIWA;60; Rp- 
1310;15;JAMBI;1502;150211;24/02/2023;JIWA;JIWA;100; Rp- 
1311;15;JAMBI;1502;150223;24/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1312;15;JAMBI;1502;150223;24/02/2023;LUKA BERAT;JIWA;0; Rp- 
1313;15;JAMBI;1502;150223;24/02/2023;LUKA RINGAN;JIWA;0; Rp- 
1314;15;JAMBI;1502;150223;24/02/2023;KEPALA KELUARGA;JIWA;31; Rp- 
1315;15;JAMBI;1502;150223;24/02/2023;JIWA;JIWA;0; Rp- 
1316;15;JAMBI;1502;150207;24/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1317;15;JAMBI;1502;150207;24/02/2023;LUKA BERAT;JIWA;0; Rp- 
1318;15;JAMBI;1502;150207;24/02/2023;LUKA RINGAN;JIWA;0; Rp- 
1319;15;JAMBI;1502;150207;24/02/2023;KEPALA KELUARGA;JIWA;3; Rp- 
1320;15;JAMBI;1502;150207;24/02/2023;JIWA;JIWA;0; Rp- 
1321;15;JAMBI;1502;150202;25/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1322;15;JAMBI;1502;150202;25/02/2023;LUKA BERAT;JIWA;0; Rp- 
1323;15;JAMBI;1502;150202;25/02/2023;LUKA RINGAN;JIWA;0; Rp- 
1324;15;JAMBI;1502;150202;25/02/2023;KEPALA KELUARGA;JIWA;605; Rp- 
1325;15;JAMBI;1502;150202;25/02/2023;JIWA;JIWA;3; Rp- 
1326;15;JAMBI;1502;150912;25/02/2023;MENINGGAL DUNIA;JIWA;1; Rp- 
1327;15;JAMBI;1502;150912;25/02/2023;LUKA BERAT;JIWA;0; Rp- 
1328;15;JAMBI;1502;150912;25/02/2023;LUKA RINGAN;JIWA;0; Rp- 
1329;15;JAMBI;1502;150912;25/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
1330;15;JAMBI;1502;150912;25/02/2023;JIWA;JIWA;0; Rp- 
1331;15;JAMBI;1572;157204;09/02/2023;MENINGGAL DUNIA;JIWA;0;Rp30.000.000
1332;15;JAMBI;1572;157204;09/02/2023;LUKA BERAT;JIWA;0;Rp30.000.000
1333;15;JAMBI;1572;157204;09/02/2023;LUKA RINGAN;JIWA;0;Rp30.000.000
1334;15;JAMBI;1572;157204;09/02/2023;KEPALA KELUARGA;JIWA;0;Rp30.000.000
1335;15;JAMBI;1572;157204;09/02/2023;JIWA;JIWA;0;Rp30.000.000
1336;15;JAMBI;1572;157202;10/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1337;15;JAMBI;1572;157202;10/02/2023;LUKA BERAT;JIWA;0; Rp- 
1338;15;JAMBI;1572;157202;10/02/2023;LUKA RINGAN;JIWA;0; Rp- 
1339;15;JAMBI;1572;157202;10/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
1340;15;JAMBI;1572;157202;10/02/2023;JIWA;JIWA;0; Rp- 
1341;15;JAMBI;1504;150403;21/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1342;15;JAMBI;1504;150403;21/02/2023;LUKA BERAT;JIWA;0; Rp- 
1343;15;JAMBI;1504;150403;21/02/2023;LUKA RINGAN;JIWA;0; Rp- 
1344;15;JAMBI;1504;150403;21/02/2023;KEPALA KELUARGA;JIWA;1; Rp- 
1345;15;JAMBI;1504;150403;21/02/2023;JIWA;JIWA;5; Rp- 
1346;15;JAMBI;1506;150601;14/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
1347;15;JAMBI;1506;150601;14/02/2023;LUKA BERAT;JIWA;0; Rp- 
1348;15;JAMBI;1506;150601;14/02/2023;LUKA RINGAN;JIWA;0; Rp- 
