no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kategori;data;semester;jumlah;satuan;tahun
147;15;JAMBI;1504;150408;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2970;JIWA;2022
148;15;JAMBI;1504;150406;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;7019;JIWA;2022
149;15;JAMBI;1504;150401;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;6642;JIWA;2022
150;15;JAMBI;1504;150403;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;10176;JIWA;2022
151;15;JAMBI;1504;150402;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;7091;JIWA;2022
152;15;JAMBI;1504;150405;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;7751;JIWA;2022
153;15;JAMBI;1508;150815;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;1899;JIWA;2022
154;15;JAMBI;1508;150811;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;6125;JIWA;2022
155;15;JAMBI;1508;150814;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2094;JIWA;2022
156;15;JAMBI;1508;150810;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;3166;JIWA;2022
157;15;JAMBI;1508;150812;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;5932;JIWA;2022
158;15;JAMBI;1508;150804;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2908;JIWA;2022
159;15;JAMBI;1508;150816;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;1977;JIWA;2022
160;15;JAMBI;1508;150807;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;3913;JIWA;2022
161;15;JAMBI;1508;150808;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;3855;JIWA;2022
162;15;JAMBI;1508;150803;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;4844;JIWA;2022
163;15;JAMBI;1508;150806;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;9741;JIWA;2022
164;15;JAMBI;1508;150809;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;7716;JIWA;2022
165;15;JAMBI;1508;150802;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2592;JIWA;2022
166;15;JAMBI;1508;150813;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;7117;JIWA;2022
167;15;JAMBI;1508;150805;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;6355;JIWA;2022
168;15;JAMBI;1508;150817;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;6106;JIWA;2022
169;15;JAMBI;1508;150801;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;3292;JIWA;2022
170;15;JAMBI;1501;150105;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;1391;JIWA;2022
171;15;JAMBI;1501;150121;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;1145;JIWA;2022
172;15;JAMBI;1501;150111;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2791;JIWA;2022
173;15;JAMBI;1501;150107;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2340;JIWA;2022
174;15;JAMBI;1501;150120;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2359;JIWA;2022
175;15;JAMBI;1501;150102;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2432;JIWA;2022
176;15;JAMBI;1501;150123;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;1781;JIWA;2022
177;15;JAMBI;1501;150117;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2359;JIWA;2022
178;15;JAMBI;1501;150106;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2621;JIWA;2022
179;15;JAMBI;1501;150101;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;1426;JIWA;2022
180;15;JAMBI;1501;150115;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2823;JIWA;2022
181;15;JAMBI;1501;150109;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;4422;JIWA;2022
182;15;JAMBI;1501;150119;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;3455;JIWA;2022
183;15;JAMBI;1501;150108;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2251;JIWA;2022
184;15;JAMBI;1501;150104;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;1563;JIWA;2022
185;15;JAMBI;1501;150116;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;3271;JIWA;2022
186;15;JAMBI;1501;150118;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;1260;JIWA;2022
187;15;JAMBI;1501;150122;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;1459;JIWA;2022
188;15;JAMBI;1571;157109;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;19607;JIWA;2022
189;15;JAMBI;1571;157110;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;6666;JIWA;2022
190;15;JAMBI;1571;157106;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2552;JIWA;2022
191;15;JAMBI;1571;157102;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;9651;JIWA;2022
192;15;JAMBI;1571;157103;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;9751;JIWA;2022
193;15;JAMBI;1571;157108;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;9518;JIWA;2022
194;15;JAMBI;1571;157107;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;13780;JIWA;2022
195;15;JAMBI;1571;157111;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;19573;JIWA;2022
