id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;keterangan;satuan;jumlah_kejadian; jumlah_kerugian ;tahun
772;15;JAMBI;1505;150508;27/07/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
773;15;JAMBI;1505;150508;27/07/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
774;15;JAMBI;1505;150508;27/07/2024;JEMBATAN;UNIT;0; Rp-   ;2024
775;15;JAMBI;1505;150508;27/07/2024;JALAN;KM;0; Rp-   ;2024
776;15;JAMBI;1505;150508;27/07/2024;SAWAH;HA;0; Rp-   ;2024
777;15;JAMBI;1505;150508;27/07/2024;KEBUN/HUTAN;HA;1; Rp-   ;2024
778;15;JAMBI;1505;150508;27/07/2024;KOLAM;HA;0; Rp-   ;2024
779;15;JAMBI;1505;150508;27/07/2024;IRIGASI;HA;0; Rp-   ;2024
780;15;JAMBI;1505;150502;27/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
781;15;JAMBI;1505;150502;27/07/2024;HILANG;JIWA;0; Rp-   ;2024
782;15;JAMBI;1505;150502;27/07/2024;LUKA;JIWA;0; Rp-   ;2024
783;15;JAMBI;1505;150502;27/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
784;15;JAMBI;1505;150502;27/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
785;15;JAMBI;1505;150502;27/07/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
786;15;JAMBI;1505;150502;27/07/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
787;15;JAMBI;1505;150502;27/07/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
788;15;JAMBI;1505;150502;27/07/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
789;15;JAMBI;1505;150502;27/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
790;15;JAMBI;1505;150502;27/07/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
791;15;JAMBI;1505;150502;27/07/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
792;15;JAMBI;1505;150502;27/07/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
793;15;JAMBI;1505;150502;27/07/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
794;15;JAMBI;1505;150502;27/07/2024;JEMBATAN;UNIT;0; Rp-   ;2024
795;15;JAMBI;1505;150502;27/07/2024;JALAN;KM;0; Rp-   ;2024
796;15;JAMBI;1505;150502;27/07/2024;SAWAH;HA;0; Rp-   ;2024
797;15;JAMBI;1505;150502;27/07/2024;KEBUN/HUTAN;HA;1; Rp-   ;2024
798;15;JAMBI;1505;150502;27/07/2024;KOLAM;HA;0; Rp-   ;2024
799;15;JAMBI;1505;150502;27/07/2024;IRIGASI;HA;0; Rp-   ;2024
800;15;JAMBI;1504;150403;21/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
801;15;JAMBI;1504;150403;21/07/2024;HILANG;JIWA;0; Rp-   ;2024
802;15;JAMBI;1504;150403;21/07/2024;LUKA;JIWA;0; Rp-   ;2024
803;15;JAMBI;1504;150403;21/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
804;15;JAMBI;1504;150403;21/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
805;15;JAMBI;1504;150403;21/07/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
806;15;JAMBI;1504;150403;21/07/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
807;15;JAMBI;1504;150403;21/07/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
808;15;JAMBI;1504;150403;21/07/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
809;15;JAMBI;1504;150403;21/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
810;15;JAMBI;1504;150403;21/07/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
811;15;JAMBI;1504;150403;21/07/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
812;15;JAMBI;1504;150403;21/07/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
813;15;JAMBI;1504;150403;21/07/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
814;15;JAMBI;1504;150403;21/07/2024;JEMBATAN;UNIT;0; Rp-   ;2024
815;15;JAMBI;1504;150403;21/07/2024;JALAN;KM;0; Rp-   ;2024
816;15;JAMBI;1504;150403;21/07/2024;SAWAH;HA;0; Rp-   ;2024
817;15;JAMBI;1504;150403;21/07/2024;KEBUN/HUTAN;HA;1; Rp-   ;2024
818;15;JAMBI;1504;150403;21/07/2024;KOLAM;HA;0; Rp-   ;2024
819;15;JAMBI;1504;150403;21/07/2024;IRIGASI;HA;0; Rp-   ;2024
820;15;JAMBI;1504;150403;23/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
821;15;JAMBI;1504;150403;23/07/2024;HILANG;JIWA;0; Rp-   ;2024
822;15;JAMBI;1504;150403;23/07/2024;LUKA;JIWA;0; Rp-   ;2024
823;15;JAMBI;1504;150403;23/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
824;15;JAMBI;1504;150403;23/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
825;15;JAMBI;1504;150403;23/07/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
826;15;JAMBI;1504;150403;23/07/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
827;15;JAMBI;1504;150403;23/07/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
828;15;JAMBI;1504;150403;23/07/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
829;15;JAMBI;1504;150403;23/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
830;15;JAMBI;1504;150403;23/07/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
831;15;JAMBI;1504;150403;23/07/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
832;15;JAMBI;1504;150403;23/07/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
833;15;JAMBI;1504;150403;23/07/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
834;15;JAMBI;1504;150403;23/07/2024;JEMBATAN;UNIT;0; Rp-   ;2024
835;15;JAMBI;1504;150403;23/07/2024;JALAN;KM;0; Rp-   ;2024
836;15;JAMBI;1504;150403;23/07/2024;SAWAH;HA;0; Rp-   ;2024
837;15;JAMBI;1504;150403;23/07/2024;KEBUN/HUTAN;HA;0; Rp-   ;2024
838;15;JAMBI;1504;150403;23/07/2024;KOLAM;HA;0; Rp-   ;2024
839;15;JAMBI;1504;150403;23/07/2024;IRIGASI;HA;0; Rp-   ;2024
840;15;JAMBI;1504;150407;24/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
841;15;JAMBI;1504;150407;24/07/2024;HILANG;JIWA;0; Rp-   ;2024
842;15;JAMBI;1504;150407;24/07/2024;LUKA;JIWA;0; Rp-   ;2024
843;15;JAMBI;1504;150407;24/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
844;15;JAMBI;1504;150407;24/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
845;15;JAMBI;1504;150407;24/07/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
846;15;JAMBI;1504;150407;24/07/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
847;15;JAMBI;1504;150407;24/07/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
848;15;JAMBI;1504;150407;24/07/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
849;15;JAMBI;1504;150407;24/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
850;15;JAMBI;1504;150407;24/07/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
851;15;JAMBI;1504;150407;24/07/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
852;15;JAMBI;1504;150407;24/07/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
853;15;JAMBI;1504;150407;24/07/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
854;15;JAMBI;1504;150407;24/07/2024;JEMBATAN;UNIT;0; Rp-   ;2024
855;15;JAMBI;1504;150407;24/07/2024;JALAN;KM;0; Rp-   ;2024
856;15;JAMBI;1504;150407;24/07/2024;SAWAH;HA;0; Rp-   ;2024
857;15;JAMBI;1504;150407;24/07/2024;KEBUN/HUTAN;HA;1; Rp-   ;2024
858;15;JAMBI;1504;150407;24/07/2024;KOLAM;HA;0; Rp-   ;2024
859;15;JAMBI;1504;150407;24/07/2024;IRIGASI;HA;0; Rp-   ;2024
860;15;JAMBI;1504;150403;25/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
861;15;JAMBI;1504;150403;25/07/2024;HILANG;JIWA;0; Rp-   ;2024
862;15;JAMBI;1504;150403;25/07/2024;LUKA;JIWA;0; Rp-   ;2024
863;15;JAMBI;1504;150403;25/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
864;15;JAMBI;1504;150403;25/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
865;15;JAMBI;1504;150403;25/07/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
866;15;JAMBI;1504;150403;25/07/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
867;15;JAMBI;1504;150403;25/07/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
868;15;JAMBI;1504;150403;25/07/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
869;15;JAMBI;1504;150403;25/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
870;15;JAMBI;1504;150403;25/07/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
871;15;JAMBI;1504;150403;25/07/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
872;15;JAMBI;1504;150403;25/07/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
873;15;JAMBI;1504;150403;25/07/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
874;15;JAMBI;1504;150403;25/07/2024;JEMBATAN;UNIT;0; Rp-   ;2024
875;15;JAMBI;1504;150403;25/07/2024;JALAN;KM;0; Rp-   ;2024
876;15;JAMBI;1504;150403;25/07/2024;SAWAH;HA;0; Rp-   ;2024
877;15;JAMBI;1504;150403;25/07/2024;KEBUN/HUTAN;HA;1; Rp-   ;2024
878;15;JAMBI;1504;150403;25/07/2024;KOLAM;HA;0; Rp-   ;2024
879;15;JAMBI;1504;150403;25/07/2024;IRIGASI;HA;0; Rp-   ;2024
880;15;JAMBI;1504;150403;26/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
881;15;JAMBI;1504;150403;26/07/2024;HILANG;JIWA;0; Rp-   ;2024
882;15;JAMBI;1504;150403;26/07/2024;LUKA;JIWA;0; Rp-   ;2024
883;15;JAMBI;1504;150403;26/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
884;15;JAMBI;1504;150403;26/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
885;15;JAMBI;1504;150403;26/07/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
886;15;JAMBI;1504;150403;26/07/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
887;15;JAMBI;1504;150403;26/07/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
888;15;JAMBI;1504;150403;26/07/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
889;15;JAMBI;1504;150403;26/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
890;15;JAMBI;1504;150403;26/07/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
891;15;JAMBI;1504;150403;26/07/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
892;15;JAMBI;1504;150403;26/07/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
893;15;JAMBI;1504;150403;26/07/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
894;15;JAMBI;1504;150403;26/07/2024;JEMBATAN;UNIT;0; Rp-   ;2024
895;15;JAMBI;1504;150403;26/07/2024;JALAN;KM;0; Rp-   ;2024
896;15;JAMBI;1504;150403;26/07/2024;SAWAH;HA;0; Rp-   ;2024
897;15;JAMBI;1504;150403;26/07/2024;KEBUN/HUTAN;HA;3; Rp-   ;2024
898;15;JAMBI;1504;150403;26/07/2024;KOLAM;HA;0; Rp-   ;2024
899;15;JAMBI;1504;150403;26/07/2024;IRIGASI;HA;0; Rp-   ;2024
900;15;JAMBI;1504;150403;28/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
901;15;JAMBI;1504;150403;28/07/2024;HILANG;JIWA;0; Rp-   ;2024
902;15;JAMBI;1504;150403;28/07/2024;LUKA;JIWA;0; Rp-   ;2024
903;15;JAMBI;1504;150403;28/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
904;15;JAMBI;1504;150403;28/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
905;15;JAMBI;1504;150403;28/07/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
906;15;JAMBI;1504;150403;28/07/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
907;15;JAMBI;1504;150403;28/07/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
908;15;JAMBI;1504;150403;28/07/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
909;15;JAMBI;1504;150403;28/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
910;15;JAMBI;1504;150403;28/07/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
911;15;JAMBI;1504;150403;28/07/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
912;15;JAMBI;1504;150403;28/07/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
913;15;JAMBI;1504;150403;28/07/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
914;15;JAMBI;1504;150403;28/07/2024;JEMBATAN;UNIT;0; Rp-   ;2024
915;15;JAMBI;1504;150403;28/07/2024;JALAN;KM;0; Rp-   ;2024
916;15;JAMBI;1504;150403;28/07/2024;SAWAH;HA;0; Rp-   ;2024
917;15;JAMBI;1504;150403;28/07/2024;KEBUN/HUTAN;HA;2; Rp-   ;2024
918;15;JAMBI;1504;150403;28/07/2024;KOLAM;HA;0; Rp-   ;2024
919;15;JAMBI;1504;150403;28/07/2024;IRIGASI;HA;0; Rp-   ;2024
920;15;JAMBI;1504;150403;31/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
921;15;JAMBI;1504;150403;31/07/2024;HILANG;JIWA;0; Rp-   ;2024
922;15;JAMBI;1504;150403;31/07/2024;LUKA;JIWA;0; Rp-   ;2024
923;15;JAMBI;1504;150403;31/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
924;15;JAMBI;1504;150403;31/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
925;15;JAMBI;1504;150403;31/07/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
926;15;JAMBI;1504;150403;31/07/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
927;15;JAMBI;1504;150403;31/07/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
928;15;JAMBI;1504;150403;31/07/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
929;15;JAMBI;1504;150403;31/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
930;15;JAMBI;1504;150403;31/07/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
931;15;JAMBI;1504;150403;31/07/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
932;15;JAMBI;1504;150403;31/07/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
933;15;JAMBI;1504;150403;31/07/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
934;15;JAMBI;1504;150403;31/07/2024;JEMBATAN;UNIT;0; Rp-   ;2024
935;15;JAMBI;1504;150403;31/07/2024;JALAN;KM;0; Rp-   ;2024
936;15;JAMBI;1504;150403;31/07/2024;SAWAH;HA;0; Rp-   ;2024
937;15;JAMBI;1504;150403;31/07/2024;KEBUN/HUTAN;HA;1; Rp-   ;2024
938;15;JAMBI;1504;150403;31/07/2024;KOLAM;HA;0; Rp-   ;2024
939;15;JAMBI;1504;150403;31/07/2024;IRIGASI;HA;0; Rp-   ;2024
940;15;JAMBI;1504;150403;31/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
941;15;JAMBI;1504;150403;31/07/2024;HILANG;JIWA;0; Rp-   ;2024
942;15;JAMBI;1504;150403;31/07/2024;LUKA;JIWA;0; Rp-   ;2024
943;15;JAMBI;1504;150403;31/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
944;15;JAMBI;1504;150403;31/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
945;15;JAMBI;1504;150403;31/07/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
946;15;JAMBI;1504;150403;31/07/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
947;15;JAMBI;1504;150403;31/07/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
948;15;JAMBI;1504;150403;31/07/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
949;15;JAMBI;1504;150403;31/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
950;15;JAMBI;1504;150403;31/07/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
951;15;JAMBI;1504;150403;31/07/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
952;15;JAMBI;1504;150403;31/07/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
953;15;JAMBI;1504;150403;31/07/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
954;15;JAMBI;1504;150403;31/07/2024;JEMBATAN;UNIT;0; Rp-   ;2024
955;15;JAMBI;1504;150403;31/07/2024;JALAN;KM;0; Rp-   ;2024
956;15;JAMBI;1504;150403;31/07/2024;SAWAH;HA;0; Rp-   ;2024
957;15;JAMBI;1504;150403;31/07/2024;KEBUN/HUTAN;HA;5; Rp-   ;2024
958;15;JAMBI;1504;150403;31/07/2024;KOLAM;HA;0; Rp-   ;2024
959;15;JAMBI;1504;150403;31/07/2024;IRIGASI;HA;0; Rp-   ;2024
960;15;JAMBI;1504;150403;31/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
961;15;JAMBI;1504;150403;31/07/2024;HILANG;JIWA;0; Rp-   ;2024
962;15;JAMBI;1504;150403;31/07/2024;LUKA;JIWA;0; Rp-   ;2024
963;15;JAMBI;1504;150403;31/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
964;15;JAMBI;1504;150403;31/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
965;15;JAMBI;1504;150403;31/07/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
966;15;JAMBI;1504;150403;31/07/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
967;15;JAMBI;1504;150403;31/07/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
968;15;JAMBI;1504;150403;31/07/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
969;15;JAMBI;1504;150403;31/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
970;15;JAMBI;1504;150403;31/07/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
971;15;JAMBI;1504;150403;31/07/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
972;15;JAMBI;1504;150403;31/07/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
973;15;JAMBI;1504;150403;31/07/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
974;15;JAMBI;1504;150403;31/07/2024;JEMBATAN;UNIT;0; Rp-   ;2024
975;15;JAMBI;1504;150403;31/07/2024;JALAN;KM;0; Rp-   ;2024
976;15;JAMBI;1504;150403;31/07/2024;SAWAH;HA;0; Rp-   ;2024
977;15;JAMBI;1504;150403;31/07/2024;KEBUN/HUTAN;HA;2; Rp-   ;2024
978;15;JAMBI;1504;150403;31/07/2024;KOLAM;HA;0; Rp-   ;2024
979;15;JAMBI;1504;150403;31/07/2024;IRIGASI;HA;0; Rp-   ;2024
980;15;JAMBI;1506;150603;24/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
981;15;JAMBI;1506;150603;24/07/2024;HILANG;JIWA;0; Rp-   ;2024
982;15;JAMBI;1506;150603;24/07/2024;LUKA;JIWA;0; Rp-   ;2024
983;15;JAMBI;1506;150603;24/07/2024;MENDERITA;JIWA;5; Rp-   ;2024
984;15;JAMBI;1506;150603;24/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
985;15;JAMBI;1506;150603;24/07/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
986;15;JAMBI;1506;150603;24/07/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
987;15;JAMBI;1506;150603;24/07/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
988;15;JAMBI;1506;150603;24/07/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
989;15;JAMBI;1506;150603;24/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
990;15;JAMBI;1506;150603;24/07/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
991;15;JAMBI;1506;150603;24/07/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
992;15;JAMBI;1506;150603;24/07/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
993;15;JAMBI;1506;150603;24/07/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
994;15;JAMBI;1506;150603;24/07/2024;JEMBATAN;UNIT;0; Rp-   ;2024
995;15;JAMBI;1506;150603;24/07/2024;JALAN;KM;0; Rp-   ;2024
996;15;JAMBI;1506;150603;24/07/2024;SAWAH;HA;0; Rp-   ;2024
997;15;JAMBI;1506;150603;24/07/2024;KEBUN/HUTAN;HA;0; Rp-   ;2024
998;15;JAMBI;1506;150603;24/07/2024;KOLAM;HA;0; Rp-   ;2024
999;15;JAMBI;1506;150603;24/07/2024;IRIGASI;HA;0; Rp-   ;2024
1000;15;JAMBI;1506;150604;01/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1001;15;JAMBI;1506;150604;01/07/2024;HILANG;JIWA;0; Rp-   ;2024
1002;15;JAMBI;1506;150604;01/07/2024;LUKA;JIWA;0; Rp-   ;2024
1003;15;JAMBI;1506;150604;01/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1004;15;JAMBI;1506;150604;01/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1005;15;JAMBI;1506;150604;01/07/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
1006;15;JAMBI;1506;150604;01/07/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
1007;15;JAMBI;1506;150604;01/07/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
1008;15;JAMBI;1506;150604;01/07/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1009;15;JAMBI;1506;150604;01/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
1010;15;JAMBI;1506;150604;01/07/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
1011;15;JAMBI;1506;150604;01/07/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
1012;15;JAMBI;1506;150604;01/07/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
1013;15;JAMBI;1506;150604;01/07/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
1014;15;JAMBI;1506;150604;01/07/2024;JEMBATAN;UNIT;0; Rp-   ;2024
1015;15;JAMBI;1506;150604;01/07/2024;JALAN;KM;0; Rp-   ;2024
1016;15;JAMBI;1506;150604;01/07/2024;SAWAH;HA;0; Rp-   ;2024
1017;15;JAMBI;1506;150604;01/07/2024;KEBUN/HUTAN;HA;2; Rp-   ;2024
1018;15;JAMBI;1506;150604;01/07/2024;KOLAM;HA;0; Rp-   ;2024
1019;15;JAMBI;1506;150604;01/07/2024;IRIGASI;HA;0; Rp-   ;2024
1020;15;JAMBI;1506;150604;22/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1021;15;JAMBI;1506;150604;22/07/2024;HILANG;JIWA;0; Rp-   ;2024
1022;15;JAMBI;1506;150604;22/07/2024;LUKA;JIWA;0; Rp-   ;2024
1023;15;JAMBI;1506;150604;22/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1024;15;JAMBI;1506;150604;22/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1025;15;JAMBI;1506;150604;22/07/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
1026;15;JAMBI;1506;150604;22/07/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
1027;15;JAMBI;1506;150604;22/07/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
1028;15;JAMBI;1506;150604;22/07/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1029;15;JAMBI;1506;150604;22/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
1030;15;JAMBI;1506;150604;22/07/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
1031;15;JAMBI;1506;150604;22/07/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
1032;15;JAMBI;1506;150604;22/07/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
1033;15;JAMBI;1506;150604;22/07/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
1034;15;JAMBI;1506;150604;22/07/2024;JEMBATAN;UNIT;0; Rp-   ;2024
1035;15;JAMBI;1506;150604;22/07/2024;JALAN;KM;0; Rp-   ;2024
1036;15;JAMBI;1506;150604;22/07/2024;SAWAH;HA;0; Rp-   ;2024
1037;15;JAMBI;1506;150604;22/07/2024;KEBUN/HUTAN;HA;2; Rp-   ;2024
1038;15;JAMBI;1506;150604;22/07/2024;KOLAM;HA;0; Rp-   ;2024
1039;15;JAMBI;1506;150604;22/07/2024;IRIGASI;HA;0; Rp-   ;2024
1040;15;JAMBI;1506;150604;25/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1041;15;JAMBI;1506;150604;25/07/2024;HILANG;JIWA;0; Rp-   ;2024
1042;15;JAMBI;1506;150604;25/07/2024;LUKA;JIWA;0; Rp-   ;2024
1043;15;JAMBI;1506;150604;25/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1044;15;JAMBI;1506;150604;25/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1045;15;JAMBI;1506;150604;25/07/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
1046;15;JAMBI;1506;150604;25/07/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
1047;15;JAMBI;1506;150604;25/07/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
1048;15;JAMBI;1506;150604;25/07/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1049;15;JAMBI;1506;150604;25/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
1050;15;JAMBI;1506;150604;25/07/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
1051;15;JAMBI;1506;150604;25/07/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
