NO;kode_provinsi;nama_provinsi;kode_kabupaten;nama_kabupaten;komoditi;produksi;satuan;tahun
1;15;JAMBI;1501;KERINCI;KOPI ARABICA;1045;TON;2024
2;15;JAMBI;1502;MERANGIN;KOPI ARABICA;23;TON;2024
3;15;JAMBI;1572;SUNGAI PENUH;KOPI ARABICA;373;TON;2024
4;15;JAMBI;1501;KERINCI;KOPI ARABICA;1038;TON;2023
5;15;JAMBI;1502;MERANGIN;KOPI ARABICA;11;TON;2023
6;15;JAMBI;1572;SUNGAI PENUH;KOPI ARABICA;124;TON;2023
7;15;JAMBI;1501;KERINCI;KOPI ARABICA;906;TON;2022
8;15;JAMBI;1502;MERANGIN;KOPI ARABICA;11;TON;2022
9;15;JAMBI;1572;SUNGAI PENUH;KOPI ARABICA;102;TON;2022
