no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kategori;data;semester;jumlah;satuan;tahun
119;15;JAMBI;1506;150606;JUMLAH PENDUDUK;LAKI-LAKI;1;18668;JIWA;2022
120;15;JAMBI;1506;150602;JUMLAH PENDUDUK;LAKI-LAKI;1;37686;JIWA;2022
121;15;JAMBI;1506;150601;JUMLAH PENDUDUK;LAKI-LAKI;1;7435;JIWA;2022
122;15;JAMBI;1507;150711;JUMLAH PENDUDUK;LAKI-LAKI;1;5601;JIWA;2022
123;15;JAMBI;1507;150706;JUMLAH PENDUDUK;LAKI-LAKI;1;8550;JIWA;2022
124;15;JAMBI;1507;150710;JUMLAH PENDUDUK;LAKI-LAKI;1;13642;JIWA;2022
125;15;JAMBI;1507;150708;JUMLAH PENDUDUK;LAKI-LAKI;1;7494;JIWA;2022
126;15;JAMBI;1507;150703;JUMLAH PENDUDUK;LAKI-LAKI;1;13547;JIWA;2022
127;15;JAMBI;1507;150709;JUMLAH PENDUDUK;LAKI-LAKI;1;8857;JIWA;2022
128;15;JAMBI;1507;150707;JUMLAH PENDUDUK;LAKI-LAKI;1;11550;JIWA;2022
129;15;JAMBI;1507;150701;JUMLAH PENDUDUK;LAKI-LAKI;1;16459;JIWA;2022
130;15;JAMBI;1507;150702;JUMLAH PENDUDUK;LAKI-LAKI;1;13429;JIWA;2022
131;15;JAMBI;1507;150704;JUMLAH PENDUDUK;LAKI-LAKI;1;12958;JIWA;2022
132;15;JAMBI;1507;150705;JUMLAH PENDUDUK;LAKI-LAKI;1;6769;JIWA;2022
133;15;JAMBI;1509;150912;JUMLAH PENDUDUK;LAKI-LAKI;1;9340;JIWA;2022
134;15;JAMBI;1509;150904;JUMLAH PENDUDUK;LAKI-LAKI;1;33218;JIWA;2022
135;15;JAMBI;1509;150908;JUMLAH PENDUDUK;LAKI-LAKI;1;12046;JIWA;2022
136;15;JAMBI;1509;150907;JUMLAH PENDUDUK;LAKI-LAKI;1;19757;JIWA;2022
137;15;JAMBI;1509;150910;JUMLAH PENDUDUK;LAKI-LAKI;1;5466;JIWA;2022
138;15;JAMBI;1509;150905;JUMLAH PENDUDUK;LAKI-LAKI;1;12532;JIWA;2022
139;15;JAMBI;1509;150902;JUMLAH PENDUDUK;LAKI-LAKI;1;14892;JIWA;2022
140;15;JAMBI;1509;150901;JUMLAH PENDUDUK;LAKI-LAKI;1;21126;JIWA;2022
141;15;JAMBI;1509;150903;JUMLAH PENDUDUK;LAKI-LAKI;1;17292;JIWA;2022
142;15;JAMBI;1509;150909;JUMLAH PENDUDUK;LAKI-LAKI;1;14309;JIWA;2022
143;15;JAMBI;1509;150906;JUMLAH PENDUDUK;LAKI-LAKI;1;10011;JIWA;2022
144;15;JAMBI;1509;150911;JUMLAH PENDUDUK;LAKI-LAKI;1;9754;JIWA;2022
